"","Country Name","iso3c","Population","year","Average household size (number of members)","gdp_ppp","GDP","average_household_size","num_households","gdp_per_capita","avg_m2_capita","residential_building_stock_m2","total_building_stock_m2"
"53","Albania","ALB",2726912,2029,3.3,51.835687281528,51835687281.528,3.3,826336.96969697,19008.9329180876,19.0089329180876,51835687.281528,103671374.563056
"54","Albania","ALB",2734949,2028,3.3,50.5836028905524,50583602890.5524,3.3,828772.424242424,18495.263674223,18.495263674223,50583602.8905524,101167205.781105
"55","Albania","ALB",2742216,2027,3.3,49.3617624377657,49361762437.7657,3.3,830974.545454546,18000.6835485482,18.0006835485482,49361762.4377657,98723524.8755314
"56","Albania","ALB",2748885,2026,3.3,48.1694353847125,48169435384.7125,3.3,832995.454545455,17523.2632084327,17.5232632084327,48169435.3847125,96338870.7694249
"57","Albania","ALB",2755010,2025,3.3,47.005908839,47005908839,3.3,834851.515151515,17061.9739452851,17.0619739452851,47005908.839,94011817.678
"58","Albania","ALB",2760772,2024,3.3,45.1938795032798,45193879503.2798,3.3,836597.575757576,16370.0151636136,16.3700151636136,45193879.5032798,90387759.0065597
"59","Albania","ALB",2766215,2023,3.3,43.4517020307532,43451702030.7532,3.3,838246.96969697,15707.998847072,15.707998847072,43451702.0307532,86903404.0615065
"60","Albania","ALB",2775634,2022,3.3,41.7766837040919,41776683704.0919,3.3,841101.212121212,15051.2220646137,15.0512220646137,41776683.7040919,83553367.4081839
"61","Albania","ALB",2811666,2021,3.3,40.1662356074452,40166235607.4452,3.3,852020,14285.5643619993,14.2855643619993,40166235.6074452,80332471.2148905
"62","Albania","ALB",2837849,2020,3.3,38.617868625,38617868625,3.3,859954.242424242,13608.1477996187,13.6081477996187,38617868.625,77235737.25
"63","Algeria","DZA",43451666,2020,4.94,467.312398673,467312398673,4.94,8795883.80566802,10754.763664827,10.754763664827,467312398.673,934624797.346
"64","Algeria","DZA",44177969,2021,4.94,481.304910014579,481304910014.579,4.94,8942908.70445344,10894.6816911067,10.8946816911067,481304910.014579,962609820.029159
"65","Algeria","DZA",44903225,2022,4.94,495.716392421768,495716392421.768,4.94,9089721.65991903,11039.6612363982,11.0396612363982,495716392.421768,991432784.843535
"66","Algeria","DZA",45606480,2023,4.94,510.559390944523,510559390944.523,4.94,9232080.97165992,11194.8870192245,11.1948870192245,510559390.944523,1021118781.88905
"67","Algeria","DZA",46278751,2024,4.94,525.846826263225,525846826263.225,4.94,9368168.21862348,11362.5976263539,11.3625976263539,525846826.263225,1051693652.52645
"68","Algeria","DZA",46922031,2025,4.94,541.592005936,541592005936,4.94,9498386.84210526,11542.3819982558,11.5423819982558,541592005.936,1083184011.872
"69","Algeria","DZA",47538087,2026,4.94,557.335591782481,557335591782.481,4.94,9623094.53441295,11723.9802220582,11.7239802220582,557335591.782481,1114671183.56496
"70","Algeria","DZA",48130008,2027,4.94,573.536829316189,573536829316.189,4.94,9742916.59919028,11916.4083520657,11.9164083520657,573536829.316189,1147073658.63238
"71","Algeria","DZA",48700234,2028,4.94,590.209022054434,590209022054.434,4.94,9858346.96356275,12119.2235350334,12.1192235350334,590209022.054434,1180418044.10887
"72","Algeria","DZA",49251258,2029,4.94,607.365860235645,607365860235.645,4.94,9969890.28340081,12331.9867329205,12.3319867329205,607365860.235644,1214731720.47129
"73","Algeria","DZA",49787283,2030,4.94,625.021432061,625021432061,4.94,10078397.3684211,12553.8369318326,12.5538369318326,625021432.061,1250042864.122
"74","Algeria","DZA",50311560,2031,4.94,640.276880597722,640276880597.722,4.94,10184526.3157895,12726.237878486,12.726237878486,640276880.597722,1280553761.19544
"75","Algeria","DZA",50826981,2032,4.94,655.904682302061,655904682302.061,4.94,10288862.5506073,12904.6555470619,12.9046555470619,655904682.302061,1311809364.60412
"76","Algeria","DZA",51336846,2033,4.94,671.913925525704,671913925525.704,4.94,10392074.0890688,13088.3366992531,13.0883366992531,671913925.525704,1343827851.05141
"77","Algeria","DZA",51845003,2034,4.94,688.31392044774,688313920447.74,4.94,10494939.8785425,13276.3792191842,13.2763792191842,688313920.44774,1376627840.89548
"78","Algeria","DZA",52352520,2035,4.94,705.114204489,705114204489,4.94,10597676.1133603,13468.5819228759,13.4685819228759,705114204.489,1410228408.978
"79","Algeria","DZA",52860879,2036,4.94,721.793355381149,721793355381.149,4.94,10700582.7935223,13654.5848089501,13.6545848089501,721793355.381149,1443586710.7623
"80","Algeria","DZA",53371371,2037,4.94,738.867043885379,738867043885.379,4.94,10803921.2550607,13843.883528594,13.843883528594,738867043.885379,1477734087.77076
"81","Algeria","DZA",53883769,2038,4.94,756.344602606709,756344602606.709,4.94,10907645.5465587,14036.594259149,14.036594259149,756344602.606709,1512689205.21342
"82","Algeria","DZA",54398757,2039,4.94,774.235584908621,774235584908.621,4.94,11011894.1295547,14232.5969857845,14.2325969857845,774235584.908621,1548471169.81724
"83","Algeria","DZA",54917437,2040,4.94,792.549770135,792549770135,4.94,11116890.0809717,14431.6598412085,14.4316598412085,792549770.135,1585099540.27
"84","Algeria","DZA",55440658,2041,4.94,812.179354990511,812179354990.511,4.94,11222805.2631579,14649.5258947055,14.6495258947055,812179354.990511,1624358709.98102
"85","Algeria","DZA",55965060,2042,4.94,832.29511827433,832295118274.33,4.94,11328959.51417,14871.6916996842,14.8716916996842,832295118.27433,1664590236.54866
"86","Algeria","DZA",56488986,2043,4.94,852.909101477191,852909101477.191,4.94,11435017.4089069,15098.6796165396,15.0986796165396,852909101.477191,1705818202.95438
"87","Algeria","DZA",57012291,2044,4.94,874.033644329096,874033644329.096,4.94,11540949.5951417,15330.6178193943,15.3306178193943,874033644.329096,1748067288.65819
"88","Algeria","DZA",57533658,2045,4.94,895.681392186,895681392186,4.94,11646489.4736842,15567.9548862685,15.5679548862685,895681392.186,1791362784.372
"89","Algeria","DZA",58050507,2046,4.94,919.062316752239,919062316752.239,4.94,11751114.7773279,15832.1152432353,15.8321152432353,919062316.752239,1838124633.50448
"90","Algeria","DZA",58559198,2047,4.94,943.053578474458,943053578474.458,4.94,11854088.6639676,16104.2775632695,16.1042775632695,943053578.474458,1886107156.94892
"91","Algeria","DZA",59055401,2048,4.94,967.671109632964,967671109632.964,4.94,11954534.6153846,16385.8189640091,16.3858189640091,967671109.632964,1935342219.26593
"92","Algeria","DZA",59535713,2049,4.94,992.931258405328,992931258405.328,4.94,12051763.7651822,16677.9099194685,16.6779099194685,992931258.405328,1985862516.81066
"93","Algeria","DZA",60001113,2050,4.94,1018.850799723,1018850799723,4.94,12145974.291498,16980.5316731875,16.9805316731875,1018850799.723,2037701599.446
"94","Angola","AGO",33428486,2020,4.82,197.969538073,197969538073,4.82,6935370.53941909,5922.18080331248,5.92218080331248,197969538.073,395939076.146
"95","Angola","AGO",34503774,2021,4.82,203.929283153068,203929283153.068,4.82,7158459.33609958,5910.34717399516,5.91034717399516,203929283.153068,407858566.306135
"96","Angola","AGO",35588987,2022,4.82,210.068442509519,210068442509.519,4.82,7383607.26141079,5902.62494713657,5.90262494713657,210068442.509519,420136885.019038
"97","Angola","AGO",36684202,2023,4.82,216.392417293266,216392417293.266,4.82,7610830.29045643,5898.79036467157,5.89879036467157,216392417.293266,432784834.586531
"98","Angola","AGO",37804634,2024,4.82,222.906771253378,222906771253.378,4.82,7843285.06224066,5896.28169005361,5.89628169005361,222906771.253378,445813542.506756
"99","Angola","AGO",38942791,2025,4.82,229.617235632,229617235632,4.82,8079417.21991701,5896.2706507605,5.8962706507605,229617235.632,459234471.264
"100","Angola","AGO",40099526,2026,4.82,238.959769123512,238959769123.512,4.82,8319403.73443983,5959.16692689864,5.95916692689864,238959769.123512,477919538.247024
"101","Angola","AGO",41274799,2027,4.82,248.682426222905,248682426222.905,4.82,8563236.30705394,6025.04269549332,6.02504269549332,248682426.222905,497364852.44581
"102","Angola","AGO",42468711,2028,4.82,258.800673180034,258800673180.034,4.82,8810935.89211618,6093.91401542737,6.09391401542737,258800673.180034,517601346.360069
"103","Angola","AGO",43680934,2029,4.82,269.3306055266,269330605526.6,4.82,9062434.43983402,6165.86187297643,6.16586187297643,269330605.5266,538661211.0532
"104","Angola","AGO",44911664,2030,4.82,280.28897368,280288973680,4.82,9317772.61410788,6240.8948748815,6.2408948748815,280288973.68,560577947.36
"105","Angola","AGO",46161755,2031,4.82,292.274907402103,292274907402.103,4.82,9577127.593361,6331.53803190765,6.33153803190765,292274907.402103,584549814.804206
"106","Angola","AGO",47428242,2032,4.82,304.773392885713,304773392885.713,4.82,9839884.23236514,6425.98966425349,6.42598966425349,304773392.885713,609546785.771426
"107","Angola","AGO",48710079,2033,4.82,317.806348265396,317806348265.396,4.82,10105825.5186722,6524.44739959047,6.52444739959047,317806348.265396,635612696.530792
"108","Angola","AGO",50007927,2034,4.82,331.396628955929,331396628955.929,4.82,10375088.5892116,6626.88195325372,6.62688195325372,331396628.955929,662793257.911859
"109","Angola","AGO",51321963,2035,4.82,345.568067733,345568067733,4.82,10647710.1659751,6733.33690944362,6.73333690944362,345568067.733,691136135.466
"110","Angola","AGO",52652827,2036,4.82,361.454492517155,361454492517.155,4.82,10923823.0290456,6864.863923017,6.864863923017,361454492.517155,722908985.034311
"111","Angola","AGO",53998512,2037,4.82,378.071246622762,378071246622.762,4.82,11203010.7883817,7001.51231246449,7.00151231246449,378071246.622762,756142493.245523
"112","Angola","AGO",55355639,2038,4.82,395.451904685083,395451904685.083,4.82,11484572.406639,7143.84138326147,7.14384138326147,395451904.685083,790903809.370166
"113","Angola","AGO",56723291,2039,4.82,413.631584829559,413631584829.559,4.82,11768317.6348548,7292.09426211816,7.29209426211816,413631584.829559,827263169.659117
"114","Angola","AGO",58104437,2040,4.82,432.647019629,432647019629,4.82,12054862.4481328,7446.02378006003,7.44602378006003,432647019.629,865294039.258
"115","Angola","AGO",59498476,2041,4.82,453.919298517056,453919298517.056,4.82,12344082.1576763,7629.09118070615,7.62909118070615,453919298.517056,907838597.034113
"116","Angola","AGO",60898051,2042,4.82,476.237487416187,476237487416.187,4.82,12634450.4149378,7820.24185661027,7.82024185661027,476237487.416187,952474974.832373
"117","Angola","AGO",62306440,2043,4.82,499.653011364443,499653011364.443,4.82,12926647.3029046,8019.28358231416,8.01928358231416,499653011.364443,999306022.728885
"118","Angola","AGO",63724815,2044,4.82,524.219823853099,524219823853.099,4.82,13220915.9751037,8226.30593518551,8.22630593518551,524219823.853099,1048439647.7062
"119","Angola","AGO",65146245,2045,4.82,549.994531145,549994531145,4.82,13515818.4647303,8442.45944098543,8.44245944098543,549994531.145,1099989062.29
"120","Angola","AGO",66573219,2046,4.82,577.890974660746,577890974660.746,4.82,13811871.1618257,8680.53225217706,8.68053225217706,577890974.660746,1155781949.32149
"121","Angola","AGO",68005916,2047,4.82,607.202362356405,607202362356.405,4.82,14109111.2033195,8928.6697109764,8.9286697109764,607202362.356405,1214404724.71281
"122","Angola","AGO",69442324,2048,4.82,638.000462055396,638000462055.396,4.82,14407121.1618257,9187.48718800649,9.18748718800649,638000462.055396,1276000924.11079
"123","Angola","AGO",70883694,2049,4.82,670.36068173921,670360681739.21,4.82,14706160.5809129,9457.19168839042,9.45719168839042,670360681.73921,1340721363.47842
"124","Angola","AGO",72328068,2050,4.82,704.362254181,704362254181,4.82,15005823.2365145,9738.43590265677,9.73843590265677,704362254.181,1408724508.362
"125","Argentina","ARG",45376763,2020,2.95,890.547462314,890547462314,2.95,15381953.559322,19625.6278199924,19.6256278199924,890547462.314,1781094924.628
"126","Argentina","ARG",45808747,2021,2.95,921.569916099567,921569916099.567,2.95,15528388.8135593,20117.7717456355,20.1177717456356,921569916.099567,1843139832.19913
"127","Argentina","ARG",46234830,2022,2.95,953.673045177136,953673045177.136,2.95,15672823.7288136,20626.7232988017,20.6267232988017,953673045.177136,1907346090.35427
"128","Argentina","ARG",46519252,2023,2.95,986.894495153171,986894495153.171,2.95,15769237.9661017,21214.7541657198,21.2147541657198,986894495.153171,1973788990.30634
"129","Argentina","ARG",46799296,2024,2.95,1021.27322302868,1021273223028.68,2.95,15864168.1355932,21822.4056838095,21.8224056838095,1021273223.02868,2042546446.05736
"130","Argentina","ARG",47075644,2025,2.95,1056.849542882,1056849542882,2.95,15957845.4237288,22450.0283603555,22.4500283603555,1056849542.882,2113699085.764
"131","Argentina","ARG",47348576,2026,2.95,1066.65329609717,1066653296097.17,2.95,16050364.7457627,22527.6742450959,22.5276742450959,1066653296.09717,2133306592.19433
"132","Argentina","ARG",47618080,2027,2.95,1076.54799279407,1076547992794.07,2.95,16141722.0338983,22607.9672425698,22.6079672425698,1076547992.79407,2153095985.58814
"133","Argentina","ARG",47883184,2028,2.95,1086.53447660032,1086534476600.32,2.95,16231587.7966102,22691.3581310784,22.6913581310784,1086534476.60032,2173068953.20064
"134","Argentina","ARG",48144012,2029,2.95,1096.61359896935,1096613598969.35,2.95,16320004.0677966,22777.7776178967,22.7777776178967,1096613598.96935,2193227197.9387
"135","Argentina","ARG",48400764,2030,2.95,1106.786219253,1106786219253,2.95,16407038.6440678,22867.1229084938,22.8671229084938,1106786219.253,2213572438.506
"136","Argentina","ARG",48651616,2031,2.95,1120.35799967391,1120357999673.91,2.95,16492073.220339,23028.1764879899,23.0281764879899,1120357999.67391,2240715999.34783
"137","Argentina","ARG",48900004,2032,2.95,1134.09620177644,1134096201776.44,2.95,16576272.5423729,23192.1494684631,23.1921494684631,1134096201.77644,2268192403.55288
"138","Argentina","ARG",49144116,2033,2.95,1148.00286627855,1148002866278.55,2.95,16659022.3728814,23359.9250473555,23.3599250473555,1148002866.27855,2296005732.55709
"139","Argentina","ARG",49384448,2034,2.95,1162.08005892215,1162080058922.15,2.95,16740490.8474576,23531.2959035636,23.5312959035636,1162080058.92215,2324160117.8443
"140","Argentina","ARG",49619348,2035,2.95,1176.32987078,1176329870780,2.95,16820117.9661017,23707.080366715,23.707080366715,1176329870.78,2352659741.56
"141","Argentina","ARG",49849220,2036,2.95,1191.68895240048,1191688952400.48,2.95,16898040.6779661,23905.8695883402,23.9058695883402,1191688952.40048,2383377904.80096
"142","Argentina","ARG",50074416,2037,2.95,1207.24857418753,1207248574187.53,2.95,16974378.3050847,24109.0894437497,24.1090894437497,1207248574.18753,2414497148.37506
"143","Argentina","ARG",50292084,2038,2.95,1223.0113545502,1223011354550.2,2.95,17048164.0677966,24318.1681345757,24.3181681345757,1223011354.5502,2446022709.10041
"144","Argentina","ARG",50502480,2039,2.95,1238.97994608555,1238979946085.55,2.95,17119484.7457627,24533.0515666865,24.5330515666865,1238979946.08555,2477959892.1711
"145","Argentina","ARG",50706752,2040,2.95,1255.157036025,1255157036025,2.95,17188729.4915254,24753.2525061948,24.7532525061948,1255157036.025,2510314072.05
"146","Argentina","ARG",50903340,2041,2.95,1272.18477866017,1272184778660.17,2.95,17255369.4915254,24992.1670888428,24.9921670888428,1272184778.66017,2544369557.32035
"147","Argentina","ARG",51090756,2042,2.95,1289.44352348147,1289443523481.47,2.95,17318900.3389831,25238.2940561982,25.2382940561982,1289443523.48147,2578887046.96294
"148","Argentina","ARG",51271540,2043,2.95,1306.9364043165,1306936404316.5,2.95,17380183.0508475,25490.4846688143,25.4904846688143,1306936404.3165,2613872808.633
"149","Argentina","ARG",51443848,2044,2.95,1324.66659750708,1324666597507.08,2.95,17438592.5423729,25749.7572403036,25.7497572403036,1324666597.50708,2649333195.01416
"150","Argentina","ARG",51607816,2045,2.95,1342.637322486,1342637322486,2.95,17494174.9152542,26016.1624062138,26.0161624062138,1342637322.486,2685274644.972
"151","Argentina","ARG",51763440,2046,2.95,1362.4935803818,1362493580381.8,2.95,17546928.8135593,26321.5423932761,26.3215423932761,1362493580.3818,2724987160.76361
"152","Argentina","ARG",51911760,2047,2.95,1382.64349239479,1382643492394.79,2.95,17597206.779661,26634.4946192305,26.6344946192305,1382643492.39479,2765286984.78957
"153","Argentina","ARG",52048972,2048,2.95,1403.09140137449,1403091401374.49,2.95,17643719.3220339,26957.1395449365,26.9571395449365,1403091401.37449,2806182802.74898
"154","Argentina","ARG",52175896,2049,2.95,1423.84171439684,1423841714396.84,2.95,17686744.4067797,27289.2623520417,27.2892623520417,1423841714.39684,2847683428.79369
"155","Argentina","ARG",52288896,2050,2.95,1444.898903714,1444898903714,2.95,17725049.4915254,27632.9969505189,27.6329969505189,1444898903.714,2889797807.428
"156","Armenia","ARM",2573465,2050,3.54,95.521053166,95521053166,3.54,726967.514124294,37117.6810898924,37.1176810898924,95521053.166,191042106.332
"157","Armenia","ARM",2585903,2049,3.54,93.827403402742,93827403402.742,3.54,730481.073446328,36284.1929502932,36.2841929502932,93827403.402742,187654806.805484
"158","Armenia","ARM",2598016,2048,3.54,92.163783140055,92163783140.055,3.54,733902.824858757,35474.6788087737,35.4746788087737,92163783.140055,184327566.28011
"159","Armenia","ARM",2609802,2047,3.54,90.5296599355626,90529659935.5626,3.54,737232.203389831,34688.3249900041,34.6883249900041,90529659.9355626,181059319.871125
"160","Armenia","ARM",2621300,2046,3.54,88.9245107874346,88924510787.4346,3.54,740480.225988701,33923.8205422632,33.9238205422632,88924510.7874346,177849021.574869
"161","Armenia","ARM",2632515,2045,3.54,87.347821967,87347821967,3.54,743648.305084746,33180.3700898191,33.180370089819,87347821.967,174695643.934
"162","Armenia","ARM",2643414,2044,3.54,85.4741308042559,85474130804.2559,3.54,746727.118644068,32334.7499878021,32.3347499878021,85474130.8042559,170948261.608512
"163","Armenia","ARM",2654030,2043,3.54,83.6406320412109,83640632041.2109,3.54,749725.988700565,31514.5767158664,31.5145767158664,83640632.0412109,167281264.082422
"164","Armenia","ARM",2664340,2042,3.54,81.8464635139046,81846463513.9046,3.54,752638.418079096,30719.2263426982,30.7192263426982,81846463.5139046,163692927.027809
"165","Armenia","ARM",2674265,2041,3.54,80.0907815525868,80090781552.5869,3.54,755442.09039548,29948.7079824127,29.9487079824127,80090781.5525869,160181563.105174
"166","Armenia","ARM",2683809,2040,3.54,78.372760585,78372760585,3.54,758138.13559322,29202.0634050337,29.2020634050337,78372760.585,156745521.17
"167","Armenia","ARM",2693021,2039,3.54,76.2611588747071,76261158874.7071,3.54,760740.395480226,28318.0706257794,28.3180706257794,76261158.8747071,152522317.749414
"168","Armenia","ARM",2701923,2038,3.54,74.2064501684328,74206450168.4328,3.54,763255.084745763,27464.3097410373,27.4643097410373,74206450.1684328,148412900.336866
"169","Armenia","ARM",2710501,2037,3.54,72.2071015947599,72207101594.7599,3.54,765678.248587571,26639.7620199217,26.6397620199217,72207101.5947599,144414203.18952
"170","Armenia","ARM",2718722,2036,3.54,70.2616215825122,70261621582.5122,3.54,768000.564971751,25843.6212244254,25.8436212244254,70261621.5825122,140523243.165024
"171","Armenia","ARM",2726573,2035,3.54,68.368558748,68368558748,3.54,770218.361581921,25074.9049257071,25.0749049257071,68368558.748,136737117.496
"172","Armenia","ARM",2734049,2034,3.54,66.1334730730754,66133473073.0754,3.54,772330.225988701,24188.8397293082,24.1888397293082,66133473.0730754,132266946.146151
"173","Armenia","ARM",2741125,2033,3.54,63.9714561897962,63971456189.7962,3.54,774329.096045198,23337.6647142309,23.3376647142309,63971456.1897962,127942912.379592
"174","Armenia","ARM",2747753,2032,3.54,61.8801193537968,61880119353.7968,3.54,776201.412429378,22520.2626851092,22.5202626851092,61880119.3537968,123760238.707594
"175","Armenia","ARM",2753925,2031,3.54,59.85715191287,59857151912.87,3.54,777944.915254237,21735.2149796636,21.7352149796636,59857151.91287,119714303.82574
"176","Armenia","ARM",2759528,2030,3.54,57.900318754,57900318754,3.54,779527.683615819,20981.9645801746,20.9819645801746,57900318.754,115800637.508
"177","Armenia","ARM",2764470,2029,3.54,55.6545662300445,55654566230.0445,3.54,780923.728813559,20132.0926723909,20.1320926723909,55654566.2300445,111309132.460089
"178","Armenia","ARM",2768742,2028,3.54,53.4959186565864,53495918656.5864,3.54,782130.508474576,19321.3808497095,19.3213808497095,53495918.6565864,106991837.313173
"179","Armenia","ARM",2772323,2027,3.54,51.4209975347394,51420997534.7394,3.54,783142.09039548,18547.9821560256,18.5479821560256,51420997.5347394,102841995.069479
"180","Armenia","ARM",2775109,2026,3.54,49.4265554058698,49426555405.8698,3.54,783929.096045198,17810.6717270817,17.8106717270817,49426555.4058698,98853110.8117397
"181","Armenia","ARM",2777003,2025,3.54,47.509470769,47509470769,3.54,784464.124293785,17108.1812907656,17.1081812907656,47509470.769,95018941.538
"182","Armenia","ARM",2777970,2023,3.54,43.2240400490966,43224040049.0966,3.54,784737.288135593,15559.5776948983,15.5595776948983,43224040.0490966,86448080.0981931
"183","Armenia","ARM",2777979,2024,3.54,45.3161259071276,45316125907.1276,3.54,784739.830508475,16312.6236401094,16.3126236401094,45316125.9071276,90632251.8142551
"184","Armenia","ARM",2780469,2022,3.54,41.2285384234941,41228538423.4941,3.54,785443.220338983,14827.9079621079,14.8279079621079,41228538.4234941,82457076.8469882
"185","Armenia","ARM",2790974,2021,3.54,39.3251620766314,39325162076.6314,3.54,788410.734463277,14090.1212539534,14.0901212539534,39325162.0766314,78650324.1532627
"186","Armenia","ARM",2805608,2020,3.54,37.509657909,37509657909,3.54,792544.632768362,13369.5291391385,13.3695291391385,37509657.909,75019315.818
"187","Aruba","ABW",100194,2041,2.89,6.16655415602788,6166554156.02788,2.89,34669.2041522491,61546.142044712,61.546142044712,6166554.15602788,12333108.3120558
"188","Aruba","ABW",100745,2040,2.89,6.049550433,6049550433,2.89,34859.8615916955,60048.1456449452,60.0481456449452,6049550.433,12099100.866
"189","Aruba","ABW",101272,2039,2.89,5.93662135152045,5936621351.52045,2.89,35042.214532872,58620.5599921049,58.6205599921049,5936621.35152045,11873242.7030409
"190","Aruba","ABW",101769,2038,2.89,5.82580035684587,5825800356.84587,2.89,35214.1868512111,57245.3336167779,57.2453336167779,5825800.35684587,11651600.7136917
"191","Aruba","ABW",102241,2037,2.89,5.71704809657988,5717048096.57988,2.89,35377.508650519,55917.3726448282,55.9173726448282,5717048.09657988,11434096.1931598
"192","Aruba","ABW",102689,2036,2.89,5.61032595293109,5610325952.93109,2.89,35532.5259515571,54634.1473081936,54.6341473081936,5610325.95293109,11220651.9058622
"193","Aruba","ABW",103120,2035,2.89,5.505596029,5505596029,2.89,35681.660899654,53390.1864720714,53.3901864720714,5505596.029,11011192.058
"194","Aruba","ABW",103526,2034,2.89,5.40551473069908,5405514730.69908,2.89,35822.1453287197,52214.0788854885,52.2140788854885,5405514.73069908,10811029.4613982
"195","Aruba","ABW",103910,2033,2.89,5.3072527206672,5307252720.6672,2.89,35955.0173010381,51075.4760914946,51.0754760914946,5307252.7206672,10614505.4413344
"196","Aruba","ABW",104275,2032,2.89,5.21077692769263,5210776927.69263,2.89,36081.3148788927,49971.4881581647,49.9714881581647,5210776.92769263,10421553.8553853
"197","Aruba","ABW",104612,2031,2.89,5.11605488173557,5116054881.73557,2.89,36197.9238754325,48905.0480034372,48.9050480034372,5116054.88173557,10232109.7634711
"198","Aruba","ABW",104924,2030,2.89,5.023054703,5023054703,2.89,36305.8823529412,47873.2673458885,47.8732673458885,5023054.703,10046109.406
"199","Aruba","ABW",105204,2029,2.89,4.93720969697898,4937209696.97898,2.89,36402.76816609,46929.8667063893,46.9298667063893,4937209.69697898,9874419.39395795
"200","Aruba","ABW",105461,2028,2.89,4.85283179922065,4852831799.22065,2.89,36491.6955017301,46015.4161180024,46.0154161180024,4852831.79922065,9705663.5984413
"201","Aruba","ABW",105689,2027,2.89,4.7698959365524,4769895936.5524,2.89,36570.5882352941,45131.4321883299,45.1314321883299,4769895.9365524,9539791.8731048
"202","Aruba","ABW",105881,2026,2.89,4.68837746430713,4688377464.30713,2.89,36637.0242214533,44279.6862922255,44.2796862922255,4688377.46430713,9376754.92861425
"203","Aruba","ABW",106043,2025,2.89,4.608252159,4608252159,2.89,36693.0795847751,43456.4484124365,43.4564484124365,4608252.159,9216504.318
"204","Aruba","ABW",106177,2024,2.89,4.37076893102932,4370768931.02932,2.89,36739.446366782,41164.9314920305,41.1649314920305,4370768.93102932,8741537.86205864
"205","Aruba","ABW",106277,2023,2.89,4.14552424418475,4145524244.18475,2.89,36774.0484429066,39006.7864560041,39.0067864560041,4145524.24418475,8291048.4883695
"206","Aruba","ABW",106445,2022,2.89,3.93188739334164,3931887393.34164,2.89,36832.1799307958,36938.2065230085,36.9382065230085,3931887.39334164,7863774.78668328
"207","Aruba","ABW",106537,2021,2.89,3.72926017634694,3729260176.34694,2.89,36864.0138408304,35004.3663360799,35.0043663360799,3729260.17634694,7458520.35269388
"208","Aruba","ABW",106585,2020,2.89,3.537075219,3537075219,2.89,36880.6228373702,33185.4878172351,33.1854878172351,3537075.219,7074150.438
"209","Aruba","ABW",94185,2050,2.89,7.346201981,7346201981,2.89,32589.9653979239,77997.5790306312,77.9975790306312,7346201.981,14692403.962
"210","Aruba","ABW",94925,2049,2.89,7.20301568626096,7203015686.26096,2.89,32846.0207612457,75881.1239005631,75.8811239005631,7203015.68626096,14406031.3725219
"211","Aruba","ABW",95655,2048,2.89,7.0626202642823,7062620264.2823,2.89,33098.615916955,73834.3031130866,73.8343031130866,7062620.2642823,14125240.5285646
"212","Aruba","ABW",96374,2047,2.89,6.92496131760387,6924961317.60387,2.89,33347.4048442907,71855.0783157684,71.8550783157684,6924961.31760387,13849922.6352077
"213","Aruba","ABW",97069,2046,2.89,6.78998550903728,6789985509.03728,2.89,33587.8892733564,69950.0922955556,69.9500922955556,6789985.50903728,13579971.0180746
"214","Aruba","ABW",97746,2045,2.89,6.657640541,6657640541,2.89,33822.1453287197,68111.6418165449,68.1116418165449,6657640.541,13315281.082
"215","Aruba","ABW",98391,2044,2.89,6.53131898277337,6531318982.77337,2.89,34045.3287197232,66381.2643714707,66.3812643714706,6531318.98277337,13062637.9655467
"216","Aruba","ABW",99010,2043,2.89,6.40739424005135,6407394240.05135,2.89,34259.5155709343,64714.6171099015,64.7146171099016,6407394.24005135,12814788.4801027
"217","Aruba","ABW",99615,2042,2.89,6.28582083584139,6285820835.84139,2.89,34468.8581314879,63101.1477773567,63.1011477773567,6285820.83584139,12571641.6716828
"218","Australia","AUS",25655289,2020,2.55,1244.733656497,1244733656497,2.55,10060897.6470588,48517.6236563541,48.5176236563541,1244733656.497,2489467312.994
"219","Australia","AUS",25688079,2021,2.55,1278.11002570516,1278110025705.16,2.55,10073756.4705882,49754.9865719877,49.7549865719877,1278110025.70516,2556220051.41032
"220","Australia","AUS",25978935,2022,2.55,1312.38135104767,1312381351047.67,2.55,10187817.6470588,50517.134403226,50.517134403226,1312381351.04767,2624762702.09534
"221","Australia","AUS",26230248,2023,2.55,1347.57162993652,1347571629936.52,2.55,10286371.7647059,51374.7193673702,51.3747193673702,1347571629.93652,2695143259.87304
"222","Australia","AUS",26479800,2024,2.55,1383.70550325186,1383705503251.86,2.55,10384235.2941176,52255.1342250267,52.2551342250267,1383705503.25186,2767411006.50372
"223","Australia","AUS",26726904,2025,2.55,1420.808272596,1420808272596,2.55,10481138.8235294,53160.2265865137,53.1602265865137,1420808272.596,2841616545.192
"224","Australia","AUS",26970820,2026,2.55,1445.90807207068,1445908072070.68,2.55,10576792.1568627,53610.0894251891,53.6100894251891,1445908072.07068,2891816144.14136
"225","Australia","AUS",27211870,2027,2.55,1471.45128107909,1471451281079.09,2.55,10671321.5686275,54073.8758886871,54.0738758886871,1471451281.07909,2942902562.15817
"226","Australia","AUS",27448964,2028,2.55,1497.4457328318,1497445732831.8,2.55,10764299.6078431,54553.8160504635,54.5538160504635,1497445732.8318,2994891465.66359
"227","Australia","AUS",27680744,2029,2.55,1523.89939891977,1523899398919.77,2.55,10855193.7254902,55052.6892962044,55.0526892962044,1523899398.91977,3047798797.83955
