Country,Year,Total_Access,Urban_Access,Rural_Access
RWA,2035,4.952008046,21.3263858,0.699667551
RWA,2036,5.00668358,21.56088122,0.70687252
RWA,2037,5.061962791,21.79795506,0.714151683
RWA,2038,5.117852345,22.03763565,0.721505805
RWA,2039,5.17435898,22.27995167,0.728935657
RWA,2040,5.231489509,22.52493208,0.73644202
RWA,2041,5.289250821,22.77260619,0.744025681
RWA,2042,5.347649881,23.02300362,0.751687436
RWA,2043,5.406693729,23.2761543,0.75942809
RWA,2044,5.466389486,23.53208851,0.767248455
RWA,2045,5.526744348,23.79083686,0.775149351
RWA,2046,5.587765594,24.0524303,0.783131609
RWA,2047,5.64946058,24.3169001,0.791196066
RWA,2048,5.711836746,24.58427789,0.799343568
RWA,2049,5.774901612,24.85459565,0.80757497
RWA,2050,5.838662783,25.1278857,0.815891137
SAU,2020,100,100,100
SAU,2021,100,100,100
SAU,2022,100,100,100
SAU,2023,100,100,100
SAU,2024,100,100,100
SAU,2025,100,100,100
SAU,2026,100,100,100
SAU,2027,100,100,100
SAU,2028,100,100,100
SAU,2029,100,100,100
SAU,2030,100,100,100
SAU,2031,100,100,100
SAU,2032,100,100,100
SAU,2033,100,100,100
SAU,2034,100,100,100
SAU,2035,100,100,100
SAU,2036,100,100,100
SAU,2037,100,100,100
SAU,2038,100,100,100
SAU,2039,100,100,100
SAU,2040,100,100,100
SAU,2041,100,100,100
SAU,2042,100,100,100
SAU,2043,100,100,100
SAU,2044,100,100,100
SAU,2045,100,100,100
SAU,2046,100,100,100
SAU,2047,100,100,100
SAU,2048,100,100,100
SAU,2049,100,100,100
SAU,2050,100,100,100
SDN,2020,60.45,75.6,51.7
SDN,2021,61.12963537,76.41147136,52.26711087
SDN,2022,61.81691184,77.23165286,52.84044252
SDN,2023,62.51191532,78.06063798,53.42006321
SDN,2024,63.21473267,78.89852121,54.0060419
SDN,2025,63.92545175,79.74539807,54.59844835
SDN,2026,64.6441614,80.60136509,55.19735306
SDN,2027,65.37095145,81.46651985,55.80282731
SDN,2028,66.10591276,82.34096096,56.41494317
SDN,2029,66.84913719,83.22478811,57.03377348
SDN,2030,67.60071764,84.11810203,57.65939191
SDN,2031,68.36074807,85.02100455,58.29187291
SDN,2032,69.12932346,85.93359861,58.93129177
SDN,2033,69.9065399,86.85598822,59.57772457
SDN,2034,70.69249453,87.78827853,60.23124827
SDN,2035,71.48728559,88.73057581,60.89194064
SDN,2036,72.29101244,89.68298747,61.55988032
SDN,2037,73.10377554,90.64562207,62.2351468
SDN,2038,73.92567648,91.61858936,62.91782046
SDN,2039,74.756818,92.60200023,63.60798254
SDN,2040,75.59730399,93.59596678,64.3057152
SDN,2041,76.4472395,94.60060232,65.01110146
SDN,2042,77.30673079,95.61602137,65.7242253
SDN,2043,78.17588528,96.64233967,66.44517157
SDN,2044,79.05481161,97.67967421,67.1740261
SDN,2045,79.94361966,98.72814324,67.91087562
SDN,2046,80.84242052,99.78786627,68.65580784
SDN,2047,81.75132653,100,69.40891141
SDN,2048,82.67045132,100,70.17027598
SDN,2049,83.59990977,100,70.93999215
SDN,2050,84.53981805,100,71.71815154
SEN,2020,28.9,53.4,6.1
SEN,2021,29.18745352,53.93214757,6.160913418
SEN,2022,29.4777662,54.46959815,6.222435105
SEN,2023,29.77096647,55.01240459,6.284571136
SEN,2024,30.06708305,55.56062027,6.347327646
SEN,2025,30.36614495,56.11429909,6.41071083
SEN,2026,30.66818146,56.67349548,6.474726946
SEN,2027,30.97322218,57.23826445,6.539382314
SEN,2028,31.28129699,57.80866151,6.604683319
SEN,2029,31.59243605,58.38474275,6.670636406
SEN,2030,31.90666986,58.96656483,6.737248089
SEN,2031,32.22402919,59.55418494,6.804524942
SEN,2032,32.54454513,60.14766087,6.87247361
SEN,2033,32.86824908,60.74705097,6.941100799
SEN,2034,33.19517275,61.35241417,7.010413287
SEN,2035,33.52534816,61.96381001,7.080417915
SEN,2036,33.85880766,62.5812986,7.151121596
SEN,2037,34.1955839,63.20494066,7.222531311
SEN,2038,34.53570989,63.8347975,7.294654109
SEN,2039,34.87921894,64.47093106,7.367497111
SEN,2040,35.22614469,65.11340389,7.441067509
SEN,2041,35.57652114,65.76227916,7.515372568
SEN,2042,35.93038261,66.41762067,7.590419622
SEN,2043,36.28776375,67.07949286,7.666216081
SEN,2044,36.64869958,67.74796082,7.742769429
SEN,2045,37.01322546,68.42309027,7.820087224
SEN,2046,37.38137708,69.10494759,7.8981771
SEN,2047,37.75319053,69.79359983,7.977046765
SEN,2048,38.12870221,70.4891147,8.056704008
SEN,2049,38.50794892,71.1915606,8.137156693
SEN,2050,38.89096779,71.90100658,8.218412763
SGP,2020,100,100,100
SGP,2021,100,100,100
SGP,2022,100,100,100
SGP,2023,100,100,100
SGP,2024,100,100,100
SGP,2025,100,100,100
SGP,2026,100,100,100
SGP,2027,100,100,100
SGP,2028,100,100,100
SGP,2029,100,100,100
SGP,2030,100,100,100
SGP,2031,100,100,100
SGP,2032,100,100,100
SGP,2033,100,100,100
SGP,2034,100,100,100
SGP,2035,100,100,100
SGP,2036,100,100,100
SGP,2037,100,100,100
SGP,2038,100,100,100
SGP,2039,100,100,100
SGP,2040,100,100,100
SGP,2041,100,100,100
SGP,2042,100,100,100
SGP,2043,100,100,100
SGP,2044,100,100,100
SGP,2045,100,100,100
SGP,2046,100,100,100
SGP,2047,100,100,100
SGP,2048,100,100,100
SGP,2049,100,100,100
SGP,2050,100,100,100
SLB,2020,8.9,35.8,1.2
SLB,2021,8.986360199,36.1506195,1.211211374
SLB,2022,9.073558385,36.50467292,1.222527494
SLB,2023,9.16160269,36.86219387,1.233949338
SLB,2024,9.250501323,37.22321633,1.245477894
SLB,2025,9.340262574,37.58777459,1.25711416
SLB,2026,9.430894814,37.95590327,1.268859141
SLB,2027,9.522406494,38.32763735,1.280713853
SLB,2028,9.614806148,38.70301213,1.292679321
SLB,2029,9.708102393,39.08206327,1.30475658
SLB,2030,9.802303927,39.46482678,1.316946675
SLB,2031,9.897419536,39.85133901,1.32925066
SLB,2032,9.993458089,40.24163668,1.341669599
SLB,2033,10.09042854,40.63575687,1.354204565
SLB,2034,10.18833994,41.033737,1.366856643
SLB,2035,10.28720141,41.43561489,1.379626928
SLB,2036,10.38702217,41.84142871,1.392516522
SLB,2037,10.48781152,42.251217,1.405526542
SLB,2038,10.58957888,42.6650187,1.418658112
SLB,2039,10.69233373,43.0828731,1.431912367
SLB,2040,10.79608565,43.5048199,1.445290455
SLB,2041,10.90084431,43.93089919,1.458793531
SLB,2042,11.00661949,44.36115142,1.472422765
SLB,2043,11.11342105,44.79561748,1.486179333
SLB,2044,11.22125894,45.23433863,1.500064427
SLB,2045,11.33014323,45.67735654,1.514079246
SLB,2046,11.44008406,46.1247133,1.528225004
SLB,2047,11.5510917,46.5764514,1.542502922
SLB,2048,11.66317648,47.03261375,1.556914236
SLB,2049,11.77634887,47.49324369,1.571460193
SLB,2050,11.89061941,47.95838496,1.586142049
SLE,2020,0.8,1.4,0
SLE,2021,0.808579221,1.415370516,0
SLE,2022,0.817250445,1.430909784,0
SLE,2023,0.82601466,1.446619657,0
SLE,2024,0.834872863,1.462502008,0
SLE,2025,0.843826061,1.47855873,0
SLE,2026,0.852875274,1.494791738,0
SLE,2027,0.86202153,1.511202967,0
SLE,2028,0.871265872,1.527794374,0
SLE,2029,0.88060935,1.544567937,0
SLE,2030,0.890053027,1.561525655,0
SLE,2031,0.899597979,1.578669552,0
SLE,2032,0.909245291,1.596001671,0
SLE,2033,0.918996061,1.613524078,0
SLE,2034,0.928851399,1.631238862,0
SLE,2035,0.938812425,1.649148136,0
SLE,2036,0.948880274,1.667254034,0
SLE,2037,0.959056091,1.685558717,0
SLE,2038,0.969341033,1.704064365,0
SLE,2039,0.979736272,1.722773185,0
SLE,2040,0.990242989,1.741687409,0
SLE,2041,1.00086238,1.760809291,0
SLE,2042,1.011595655,1.780141111,0
SLE,2043,1.022444033,1.799685173,0
SLE,2044,1.033408749,1.819443809,0
SLE,2045,1.044491051,1.839419374,0
SLE,2046,1.0556922,1.859614249,0
SLE,2047,1.067013471,1.880030843,0
SLE,2048,1.078456151,1.900671589,0
SLE,2049,1.090021543,1.921538948,0
SLE,2050,1.101710962,1.942635409,0
SLV,2020,91.8,96.85,80.3
SLV,2021,93.97288336,99.01951995,81.1604745
SLV,2022,96.19719834,100,82.03016964
SLV,2023,98.4741623,100,82.9091842
SLV,2024,100,100,83.79761806
SLV,2025,100,100,84.69557216
SLV,2026,100,100,85.6031485
SLV,2027,100,100,86.5204502
SLV,2028,100,100,87.44758148
SLV,2029,100,100,88.38464766
SLV,2030,100,100,89.3317552
SLV,2031,100,100,90.28901171
SLV,2032,100,100,91.25652594
SLV,2033,100,100,92.23440781
SLV,2034,100,100,93.22276841
SLV,2035,100,100,94.22172003
SLV,2036,100,100,95.23137617
SLV,2037,100,100,96.25185153
SLV,2038,100,100,97.28326204
SLV,2039,100,100,98.32572489
SLV,2040,100,100,99.3793585
SLV,2041,100,100,100
SLV,2042,100,100,100
SLV,2043,100,100,100
SLV,2044,100,100,100
SLV,2045,100,100,100
SLV,2046,100,100,100
SLV,2047,100,100,100
SLV,2048,100,100,100
SLV,2049,100,100,100
SLV,2050,100,100,100
SMR,2020,100,100,100
SMR,2021,100,100,100
SMR,2022,100,100,100
SMR,2023,100,100,100
SMR,2024,100,100,100
SMR,2025,100,100,100
SMR,2026,100,100,100
SMR,2027,100,100,100
SMR,2028,100,100,100
SMR,2029,100,100,100
SMR,2030,100,100,100
SMR,2031,100,100,100
SMR,2032,100,100,100
SMR,2033,100,100,100
SMR,2034,100,100,100
SMR,2035,100,100,100
SMR,2036,100,100,100
SMR,2037,100,100,100
SMR,2038,100,100,100
SMR,2039,100,100,100
SMR,2040,100,100,100
SMR,2041,100,100,100
SMR,2042,100,100,100
SMR,2043,100,100,100
SMR,2044,100,100,100
SMR,2045,100,100,100
SMR,2046,100,100,100
SMR,2047,100,100,100
SMR,2048,100,100,100
SMR,2049,100,100,100
SMR,2050,100,100,100
SOM,2020,3.4,6,0.4
SOM,2021,3.436401209,6.067418712,0.403989833
SOM,2022,3.473192138,6.135594971,0.408019464
SOM,2023,3.510376959,6.20453729,0.412089288
SOM,2024,3.54795989,6.274254275,0.416199707
SOM,2025,3.585945193,6.344754632,0.420351125
SOM,2026,3.624337175,6.416047163,0.424543953
SOM,2027,3.663140191,6.48814077,0.428778602
SOM,2028,3.702358642,6.561044452,0.43305549
SOM,2029,3.741996974,6.634767313,0.437375038
SOM,2030,3.782059684,6.709318558,0.441737671
SOM,2031,3.822551315,6.784707494,0.446143821
SOM,2032,3.863476459,6.860943534,0.450593919
SOM,2033,3.904839757,6.938036197,0.455088406
SOM,2034,3.9466459,7.015995108,0.459627723
SOM,2035,3.98889963,7.09483,0.464212318
SOM,2036,4.031605739,7.174550717,0.468842643
SOM,2037,4.074769069,7.255167212,0.473519153
SOM,2038,4.118394516,7.33668955,0.478242309
SOM,2039,4.162487028,7.41912791,0.483012577
SOM,2040,4.207051604,7.502492585,0.487830426
SOM,2041,4.2520933,7.586793983,0.492696331
SOM,2042,4.297617222,7.672042629,0.497610772
SOM,2043,4.343628535,7.758249168,0.502574232
SOM,2044,4.390132455,7.845424363,0.5075872
SOM,2045,4.437134258,7.933579097,0.512650171
SOM,2046,4.484639273,8.022724378,0.517763643
SOM,2047,4.532652888,8.112871335,0.52292812
SOM,2048,4.581180548,8.204031225,0.52814411
SOM,2049,4.630227757,8.296215428,0.533412127
SOM,2050,4.679800077,8.389435455,0.538732691
SRB,2020,79.6,91.4,64.1
SRB,2021,80.70074675,92.63414849,65.69798785
SRB,2022,81.81671515,93.88496133,67.33581291
SRB,2023,82.9481157,95.15266355,69.01446831
SRB,2024,84.09516179,96.4374832,70.73497193
SRB,2025,85.25806978,97.73965141,72.49836702
SRB,2026,86.43705902,99.05940242,74.30572287
SRB,2027,87.63235188,100,76.15813539
SRB,2028,88.84417382,100,78.05672782
SRB,2029,90.07275342,100,80.00265142
SRB,2030,91.31832239,100,81.99708613
SRB,2031,92.58111569,100,84.04124132
SRB,2032,93.8613715,100,86.13635649
SRB,2033,95.1593313,100,88.28370207
SRB,2034,96.4752399,100,90.48458012
SRB,2035,97.80934551,100,92.7403252
SRB,2036,99.16189977,100,95.05230512
SRB,2037,100,100,97.4219218
SRB,2038,100,100,99.85061209
SRB,2039,100,100,100
SRB,2040,100,100,100
SRB,2041,100,100,100
SRB,2042,100,100,100
SRB,2043,100,100,100
SRB,2044,100,100,100
SRB,2045,100,100,100
SRB,2046,100,100,100
SRB,2047,100,100,100
SRB,2048,100,100,100
SRB,2049,100,100,100
SRB,2050,100,100,100
SSD,2020,0,0,0
SSD,2021,0,0,0
SSD,2022,0,0,0
SSD,2023,0,0,0
SSD,2024,0,0,0
SSD,2025,0,0,0
SSD,2026,0,0,0
SSD,2027,0,0,0
SSD,2028,0,0,0
SSD,2029,0,0,0
SSD,2030,0,0,0
SSD,2031,0,0,0
SSD,2032,0,0,0
SSD,2033,0,0,0
SSD,2034,0,0,0
SSD,2035,0,0,0
SSD,2036,0,0,0
SSD,2037,0,0,0
SSD,2038,0,0,0
SSD,2039,0,0,0
SSD,2040,0,0,0
SSD,2041,0,0,0
SSD,2042,0,0,0
SSD,2043,0,0,0
SSD,2044,0,0,0
SSD,2045,0,0,0
SSD,2046,0,0,0
SSD,2047,0,0,0
SSD,2048,0,0,0
SSD,2049,0,0,0
SSD,2050,0,0,0
STP,2020,3.4,4.2,0.8
STP,2021,3.43862525,4.248033614,0.808942857
STP,2022,3.477689297,4.296616568,0.817985683
STP,2023,3.517197126,4.345755145,0.827129594
STP,2024,3.557153778,4.395455699,0.836375721
STP,2025,3.597564352,4.445724656,0.845725207
STP,2026,3.638434006,4.496568519,0.855179207
STP,2027,3.679767954,4.547993861,0.864738889
STP,2028,3.721571471,4.600007333,0.874405434
STP,2029,3.763849891,4.652615661,0.884180038
STP,2030,3.806608609,4.705825648,0.894063907
STP,2031,3.849853082,4.759644175,0.904058264
STP,2032,3.893588828,4.814078201,0.914164344
STP,2033,3.937821429,4.869134766,0.924383396
STP,2034,3.982556528,4.92482099,0.934716682
STP,2035,4.027799834,4.981144074,0.945165479
STP,2036,4.073557121,5.038111301,0.955731079
STP,2037,4.119834227,5.095730037,0.966414787
STP,2038,4.166637058,5.154007735,0.977217923
STP,2039,4.213971587,5.21295193,0.988141824
STP,2040,4.261843853,5.272570244,0.999187838
STP,2041,4.310259966,5.332870388,1.01035733
STP,2042,4.359226104,5.393860159,1.021651682
STP,2043,4.408748515,5.455547444,1.033072288
STP,2044,4.458833519,5.517940221,1.044620561
STP,2045,4.509487507,5.581046557,1.056297926
STP,2046,4.560716943,5.644874613,1.068105828
STP,2047,4.612528364,5.709432644,1.080045725
STP,2048,4.664928381,5.774728997,1.092119094
STP,2049,4.717923683,5.840772117,1.104327425
STP,2050,4.77152103,5.907570544,1.116672228
SUR,2020,94.5,97.3,90.2
SUR,2021,95.9252079,98.7600244,92.43783152
SUR,2022,97.37191017,100,94.73118289
SUR,2023,98.84043098,100,97.08143152
SUR,2024,100,100,99.48998904
SUR,2025,100,100,100
SUR,2026,100,100,100
SUR,2027,100,100,100
SUR,2028,100,100,100
SUR,2029,100,100,100
SUR,2030,100,100,100
SUR,2031,100,100,100
SUR,2032,100,100,100
SUR,2033,100,100,100
SUR,2034,100,100,100
SUR,2035,100,100,100
SUR,2036,100,100,100
SUR,2037,100,100,100
SUR,2038,100,100,100
SUR,2039,100,100,100
SUR,2040,100,100,100
SUR,2041,100,100,100
SUR,2042,100,100,100
SUR,2043,100,100,100
SUR,2044,100,100,100
SUR,2045,100,100,100
SUR,2046,100,100,100
SUR,2047,100,100,100
SUR,2048,100,100,100
SUR,2049,100,100,100
SUR,2050,100,100,100
SVK,2020,100,100,100
SVK,2021,100,100,100
SVK,2022,100,100,100
SVK,2023,100,100,100
SVK,2024,100,100,100
SVK,2025,100,100,100
SVK,2026,100,100,100
SVK,2027,100,100,100
SVK,2028,100,100,100
SVK,2029,100,100,100
SVK,2030,100,100,100
SVK,2031,100,100,100
SVK,2032,100,100,100
SVK,2033,100,100,100
SVK,2034,100,100,100
SVK,2035,100,100,100
SVK,2036,100,100,100
SVK,2037,100,100,100
SVK,2038,100,100,100
SVK,2039,100,100,100
SVK,2040,100,100,100
SVK,2041,100,100,100
SVK,2042,100,100,100
SVK,2043,100,100,100
SVK,2044,100,100,100
SVK,2045,100,100,100
SVK,2046,100,100,100
SVK,2047,100,100,100
SVK,2048,100,100,100
SVK,2049,100,100,100
SVK,2050,100,100,100
SVN,2020,100,100,100
SVN,2021,100,100,100
SVN,2022,100,100,100
SVN,2023,100,100,100
SVN,2024,100,100,100
SVN,2025,100,100,100
SVN,2026,100,100,100
SVN,2027,100,100,100
SVN,2028,100,100,100
SVN,2029,100,100,100
SVN,2030,100,100,100
SVN,2031,100,100,100
SVN,2032,100,100,100
SVN,2033,100,100,100
SVN,2034,100,100,100
SVN,2035,100,100,100
SVN,2036,100,100,100
SVN,2037,100,100,100
SVN,2038,100,100,100
SVN,2039,100,100,100
SVN,2040,100,100,100
SVN,2041,100,100,100
SVN,2042,100,100,100
SVN,2043,100,100,100
SVN,2044,100,100,100
SVN,2045,100,100,100
SVN,2046,100,100,100
SVN,2047,100,100,100
SVN,2048,100,100,100
SVN,2049,100,100,100
SVN,2050,100,100,100
SWE,2020,100,100,100
SWE,2021,100,100,100
SWE,2022,100,100,100
SWE,2023,100,100,100
SWE,2024,100,100,100
SWE,2025,100,100,100
SWE,2026,100,100,100
SWE,2027,100,100,100
SWE,2028,100,100,100
SWE,2029,100,100,100
SWE,2030,100,100,100
SWE,2031,100,100,100
SWE,2032,100,100,100
SWE,2033,100,100,100
SWE,2034,100,100,100
SWE,2035,100,100,100
SWE,2036,100,100,100
SWE,2037,100,100,100
SWE,2038,100,100,100
SWE,2039,100,100,100
SWE,2040,100,100,100
SWE,2041,100,100,100
SWE,2042,100,100,100
SWE,2043,100,100,100
SWE,2044,100,100,100
SWE,2045,100,100,100
SWE,2046,100,100,100
SWE,2047,100,100,100
SWE,2048,100,100,100
SWE,2049,100,100,100
SWE,2050,100,100,100
SWZ,2020,56.4,89.9,42.4
SWZ,2021,56.97489727,90.80493756,42.84559336
SWZ,2022,57.55565459,91.71898427,43.29586959
SWZ,2023,58.1423317,92.64223181,43.7508779
SWZ,2024,58.73498893,93.57477281,44.21066802
SWZ,2025,59.33368724,94.51670081,44.67529019
SWZ,2026,59.93848821,95.4681103,45.14479522
SWZ,2027,60.54945405,96.42909672,45.6192344
SWZ,2028,61.16664759,97.39975647,46.09865959
SWZ,2029,61.79013232,98.38018693,46.58312319
SWZ,2030,62.41997236,99.37048645,47.07267816
SWZ,2031,63.0562325,100,47.567378
SWZ,2032,63.69897817,100,48.06727677
SWZ,2033,64.34827549,100,48.57242912
SWZ,2034,65.00419123,100,49.08289025
SWZ,2035,65.66679286,100,49.59871597
SWZ,2036,66.33614854,100,50.11996264
SWZ,2037,67.0123271,100,50.64668723
SWZ,2038,67.69539809,100,51.17894732
SWZ,2039,68.38543177,100,51.71680108
SWZ,2040,69.08249911,100,52.26030729
SWZ,2041,69.78667181,100,52.80952536
SWZ,2042,70.49802229,100,53.36451532
SWZ,2043,71.21662372,100,53.92533782
SWZ,2044,71.94255,100,54.49205415
SWZ,2045,72.67587581,100,55.06472627
SWZ,2046,73.41667657,100,55.64341676
SWZ,2047,74.16502846,100,56.22818887
SWZ,2048,74.92100847,100,56.8191065
SWZ,2049,75.68469434,100,57.41623426
SWZ,2050,76.45616463,100,58.0196374
SYC,2020,100,100,100
SYC,2021,100,100,100
SYC,2022,100,100,100
SYC,2023,100,100,100
SYC,2024,100,100,100
SYC,2025,100,100,100
SYC,2026,100,100,100
SYC,2027,100,100,100
SYC,2028,100,100,100
SYC,2029,100,100,100
SYC,2030,100,100,100
SYC,2031,100,100,100
SYC,2032,100,100,100
SYC,2033,100,100,100
SYC,2034,100,100,100
SYC,2035,100,100,100
SYC,2036,100,100,100
SYC,2037,100,100,100
SYC,2038,100,100,100
SYC,2039,100,100,100
SYC,2040,100,100,100
SYC,2041,100,100,100
SYC,2042,100,100,100
SYC,2043,100,100,100
SYC,2044,100,100,100
SYC,2045,100,100,100
SYC,2046,100,100,100
SYC,2047,100,100,100
SYC,2048,100,100,100
SYC,2049,100,100,100
SYC,2050,100,100,100
SYR,2020,96.6,99.6,95.7
SYR,2021,97.56488636,100,96.65558919
SYR,2022,98.53941046,100,97.62072018
SYR,2023,99.52366857,100,98.59548826
SYR,2024,100,100,99.57998965
SYR,2025,100,100,100
SYR,2026,100,100,100
SYR,2027,100,100,100
SYR,2028,100,100,100
SYR,2029,100,100,100
SYR,2030,100,100,100
SYR,2031,100,100,100
SYR,2032,100,100,100
SYR,2033,100,100,100
SYR,2034,100,100,100
SYR,2035,100,100,100
SYR,2036,100,100,100
SYR,2037,100,100,100
SYR,2038,100,100,100
SYR,2039,100,100,100
SYR,2040,100,100,100
SYR,2041,100,100,100
SYR,2042,100,100,100
SYR,2043,100,100,100
SYR,2044,100,100,100
SYR,2045,100,100,100
SYR,2046,100,100,100
SYR,2047,100,100,100
SYR,2048,100,100,100
SYR,2049,100,100,100
SYR,2050,100,100,100
TCD,2020,7.3,30.6,0.1
TCD,2021,7.372146658,30.92780909,0.100861295
TCD,2022,7.445006349,31.2591299,0.101730008
TCD,2023,7.51858612,31.59400005,0.102606204
TCD,2024,7.592893088,31.93245758,0.103489946
TCD,2025,7.667934439,32.2745409,0.1043813
TCD,2026,7.743717432,32.62028886,0.105280331
TCD,2027,7.820249395,32.96974073,0.106187105
TCD,2028,7.897537732,33.32293617,0.107101689
TCD,2029,7.975589918,33.6799153,0.10802415
TCD,2030,8.054413502,34.04071864,0.108954557
TCD,2031,8.134016107,34.40538716,0.109892977
TCD,2032,8.214405433,34.77396228,0.11083948
TCD,2033,8.295589255,35.14648583,0.111794135
TCD,2034,8.377575425,35.52300012,0.112757012
TCD,2035,8.460371874,35.90354791,0.113728183
TCD,2036,8.543986608,36.28817239,0.114707718
TCD,2037,8.628427715,36.67691725,0.11569569
TCD,2038,8.713703362,37.06982661,0.116692171
TCD,2039,8.799821797,37.46694511,0.117697235
TCD,2040,8.88679135,37.86831782,0.118710955
TCD,2041,8.974620432,38.27399033,0.119733407
TCD,2042,9.063317538,38.68400868,0.120764664
TCD,2043,9.152891247,39.09841945,0.121804804
TCD,2044,9.243350222,39.51726968,0.122853903
TCD,2045,9.334703212,39.94060694,0.123912038
TCD,2046,9.426959054,40.36847929,0.124979286
TCD,2047,9.520126669,40.80093531,0.126055726
TCD,2048,9.61421507,41.23802411,0.127141438
TCD,2049,9.709233356,41.67979532,0.128236501
TCD,2050,9.805190718,42.12629909,0.129340995
TGO,2020,10.5,22.3,0.8
TGO,2021,10.62080033,22.5645656,0.808530952
TGO,2022,10.74299043,22.83226998,0.817152876
TGO,2023,10.86658631,23.1031504,0.825866742
TGO,2024,10.99160414,23.37724451,0.834673529
TGO,2025,11.11806027,23.65459046,0.843574229
TGO,2026,11.24597125,23.93522683,0.852569843
TGO,2027,11.37535382,24.21919264,0.861661384
TGO,2028,11.50622491,24.5065274,0.870849875
TGO,2029,11.63860164,24.79727108,0.880136348
TGO,2030,11.77250134,25.09146412,0.88952185
TGO,2031,11.90794153,25.38914745,0.899007435
TGO,2032,12.04493993,25.69036247,0.908594173
TGO,2033,12.18351447,25.99515109,0.91828314
TGO,2034,12.32368328,26.3035557,0.928075427
TGO,2035,12.46546471,26.61561919,0.937972136
TGO,2036,12.6088773,26.93138499,0.94797438
TGO,2037,12.75393982,27.250897,0.958083286
TGO,2038,12.90067125,27.57419969,0.968299989
TGO,2039,13.0490908,27.90133801,0.978625641
TGO,2040,13.19921789,28.23235748,0.989061402
TGO,2041,13.35107216,28.56730415,0.999608446
TGO,2042,13.50467348,28.90622459,1.010267961
TGO,2043,13.66004195,29.24916596,1.021041146
TGO,2044,13.8171979,29.59617597,1.031929213
TGO,2045,13.9761619,29.94730287,1.042933387
TGO,2046,14.13695475,30.30259552,1.054054905
TGO,2047,14.29959749,30.66210334,1.065295021
TGO,2048,14.46411139,31.02587633,1.076654997
TGO,2049,14.630518,31.3939651,1.088136113
TGO,2050,14.79883908,31.76642085,1.099739659
THA,2020,84.2,90.6,77.7
THA,2021,85.1321236,91.57765387,79.30474163
THA,2022,86.07456613,92.56585748,80.94262607
THA,2023,87.02744183,93.56472469,82.61433781
THA,2024,87.99086621,94.57437055,84.32057548
THA,2025,88.96495603,95.59491138,86.06205216
THA,2026,89.94982936,96.62646474,87.83949564
THA,2027,90.94560559,97.66914948,89.65364874
THA,2028,91.95240541,98.7230857,91.50526962
THA,2029,92.97035087,99.78839483,93.39513212
THA,2030,93.99956533,100,95.32402603
THA,2031,95.04017356,100,97.29275747
THA,2032,96.09230169,100,99.30214922
THA,2033,97.15607725,100,100
THA,2034,98.23162917,100,100
THA,2035,99.31908784,100,100
THA,2036,100,100,100
THA,2037,100,100,100
THA,2038,100,100,100
THA,2039,100,100,100
THA,2040,100,100,100
THA,2041,100,100,100
THA,2042,100,100,100
THA,2043,100,100,100
THA,2044,100,100,100
THA,2045,100,100,100
THA,2046,100,100,100
THA,2047,100,100,100
THA,2048,100,100,100
THA,2049,100,100,100
THA,2050,100,100,100
TJK,2020,84.3,98.1,79.4
TJK,2021,85.16632917,99.09000455,80.25772776
TJK,2022,86.04156139,100,81.12472123
TJK,2023,86.92578814,100,82.00108049
TJK,2024,87.81910185,100,82.88690673
TJK,2025,88.72159592,100,83.78230221
TJK,2026,89.63336469,100,84.6873703
TJK,2027,90.55450346,100,85.6022155
TJK,2028,91.48510854,100,86.52694342
TJK,2029,92.42527721,100,87.46166082
TJK,2030,93.37510774,100,88.40647562
TJK,2031,94.33469944,100,89.36149688
TJK,2032,95.30415261,100,90.32683488
TJK,2033,96.2835686,100,91.30260105
TJK,2034,97.27304979,100,92.28890805
TJK,2035,98.27269963,100,93.28586974
TJK,2036,99.2826226,100,94.29360123
TJK,2037,100,100,95.31221886
TJK,2038,100,100,96.34184022
TJK,2039,100,100,97.38258419
TJK,2040,100,100,98.43457092
TJK,2041,100,100,99.49792185
TJK,2042,100,100,100
TJK,2043,100,100,100
TJK,2044,100,100,100
TJK,2045,100,100,100
TJK,2046,100,100,100
TJK,2047,100,100,100
TJK,2048,100,100,100
TJK,2049,100,100,100
TJK,2050,100,100,100
TKM,2020,99.9,99.9,99.9
TKM,2021,100,100,100
TKM,2022,100,100,100
TKM,2023,100,100,100
TKM,2024,100,100,100
TKM,2025,100,100,100
TKM,2026,100,100,100
TKM,2027,100,100,100
TKM,2028,100,100,100
TKM,2029,100,100,100
TKM,2030,100,100,100
TKM,2031,100,100,100
TKM,2032,100,100,100
TKM,2033,100,100,100
TKM,2034,100,100,100
TKM,2035,100,100,100
TKM,2036,100,100,100
TKM,2037,100,100,100
TKM,2038,100,100,100
TKM,2039,100,100,100
TKM,2040,100,100,100
TKM,2041,100,100,100
TKM,2042,100,100,100
TKM,2043,100,100,100
TKM,2044,100,100,100
TKM,2045,100,100,100
TKM,2046,100,100,100
TKM,2047,100,100,100
TKM,2048,100,100,100
TKM,2049,100,100,100
TKM,2050,100,100,100
TLS,2020,14,31.4,4.7
TLS,2021,14.1527206,31.7398451,4.753789216
TLS,2022,14.30710718,32.08336838,4.808194023
TLS,2023,14.46317789,32.43060964,4.863221467
TLS,2024,14.62095112,32.78160913,4.918878674
TLS,2025,14.78044544,33.13640752,4.975172849
TLS,2026,14.94167962,33.49504592,5.032111285
TLS,2027,15.10467265,33.8575659,5.089701353
