Country,iso3c,year,urb_land_2.1,density_2.2,Embodied_Building_4.1,Average_4.2,Construction_5.1,Const_Import_5.2,Ratio_5.3
Madagascar,MDG,2047,651.3585335299999,43806.32866719909,9729810390.905293,43.167558387940005,884728.937491743,1034656.3541845353,0.46094389767834093
Madagascar,MDG,2048,662.42094762,44374.90708229001,10280987804.690601,43.16755838794,934847.3455671497,1093267.8985563584,0.46094389767834093
Madagascar,MDG,2049,673.48336171,44944.96036716351,10863388493.058014,43.167558387940005,987804.8772673967,1155199.688456811,0.46094389767834093
Madagascar,MDG,2050,684.5457758,45515.934947647955,11559843598.213839,43.167558387940005,1051133.3451860694,1229259.8880910496,0.46094389767834093
Maldives,MDV,2020,0.186256213,1002028.3189157293,86349477.73173593,8.7087909978783,332160.213586044,330618.75870620203,0.5011628724991914
Maldives,MDV,2021,0.1901272558,1006925.5940946474,98217553.64693429,8.7087909978783,377813.09689698543,376059.7808222135,0.5011628724991914
Maldives,MDV,2022,0.1939982986,1011282.0649242538,111716805.91234168,8.7087909978783,429740.62018392293,427746.32421181595,0.5011628724991914
Maldives,MDV,2023,0.1978693414,1014982.9103337785,127071427.25342554,8.708790997878301,488805.18476683955,486536.7880518436,0.5011628724991914
Maldives,MDV,2024,0.2017403842,1018055.9574843914,144536423.97270486,8.7087909978783,555987.7224375136,553407.5519269309,0.5011628724991914
Maldives,MDV,2025,0.205611427,1020419.9399870903,164401851.04046947,8.7087909978783,632403.9865671754,629469.1913350758,0.5011628724991914
Maldives,MDV,2026,0.20948246980000002,1022152.3557767409,173676682.60248336,8.708790997878301,668081.4465071659,664981.0829966408,0.5011628724991914
Maldives,MDV,2027,0.2133535126,1023301.6430777996,183474759.4926934,8.7087909978783,705771.672297478,702496.3998722469,0.5011628724991914
Maldives,MDV,2028,0.2172245554,1024037.0826879364,193825600.9181761,8.7087909978783,745588.2153617565,742128.1664277972,0.5011628724991914
Maldives,MDV,2029,0.2210955982,1024461.8248578049,204760391.43023476,8.7087909978783,787651.033197065,783995.7834739679,0.5011628724991914
Maldives,MDV,2030,0.224966641,1024734.1515847231,218001382.3915096,8.7087909978783,838585.1036896707,834693.4843825606,0.5011628724991914
Maldives,MDV,2031,0.228625448,1025856.9291026605,228268608.5614936,8.7087909978783,878080.004262818,874005.1010922974,0.5011628724991914
Maldives,MDV,2032,0.232284255,1026853.9294667217,239019390.99185166,8.7087909978783,919434.9988972833,915168.1797305723,0.5011628724991914
Maldives,MDV,2033,0.23594306199999998,1027773.3871233731,250276503.76519135,8.7087909978783,962737.6925716012,958269.9187277664,0.5011628724991914
Maldives,MDV,2034,0.239601869,1028677.2846500626,262063793.55666262,8.7087909978783,1008079.8162020344,1003401.6233047614,0.5011628724991914
Maldives,MDV,2035,0.243260676,1029570.4349682889,275082421.0287975,8.7087909978783,1058158.521891208,1053247.92889873,0.5011628724991914
Maldives,MDV,2036,0.246919483,1030485.7150539231,285833732.2941139,8.7087909978783,1099515.550793133,1094413.032364046,0.5011628724991914
Maldives,MDV,2037,0.25057829,1031442.1093702891,297005247.41502905,8.708790997878301,1142488.9762974668,1137187.031225038,0.5011628724991914
Maldives,MDV,2038,0.25423709699999997,1032445.7095260179,308613389.6236401,8.7087909978783,1187141.9735897982,1181632.8074904056,0.5011628724991914
Maldives,MDV,2039,0.257895904,1033482.8737722023,320675224.0370459,8.7087909978783,1233540.1869923545,1227815.700846972,0.5011628724991914
Maldives,MDV,2040,0.261554711,1034533.077096822,333797865.78128225,8.7087909978783,1284019.003993661,1278060.2609577398,0.5011628724991914
Maldives,MDV,2041,0.2655196306,1034447.0553055974,344473442.658597,8.708790997878301,1325084.7057080306,1318935.3891966823,0.5011628724991914
Maldives,MDV,2042,0.2694845502,1034411.8050297045,355490447.54773176,8.7087909978783,1367463.777280673,1361117.7923424423,0.5011628724991914
Maldives,MDV,2043,0.2734494698,1034388.5479349354,366859800.05411804,8.7087909978783,1411198.2231170295,1404649.2798707467,0.5011628724991914
Maldives,MDV,2044,0.2774143894,1034326.303767428,378592769.0157599,8.708790997878301,1456331.3910141762,1449572.9984146832,0.5011628724991914
Maldives,MDV,2045,0.28137930899999997,1034169.8578839002,391163750.0478417,8.7087909978783,1504688.136813784,1497705.3352130402,0.5011628724991914
Maldives,MDV,2046,0.28534422859999997,1033923.1371438365,401464432.3841609,8.708790997878301,1544311.7330970564,1537145.0503951167,0.5011628724991914
Maldives,MDV,2047,0.2893091482,1033506.8968966672,412036366.99419075,8.708790997878301,1584978.7544888328,1577623.3484660105,0.5011628724991914
Maldives,MDV,2048,0.2932740678,1032934.8321604315,422886696.88007355,8.7087909978783,1626716.6779487832,1619167.5788731496,0.5011628724991914
Maldives,MDV,2049,0.2972389874,1032118.9783463783,434022753.143682,8.7087909978783,1669553.7039991089,1661805.8112686595,0.5011628724991914
Maldives,MDV,2050,0.301203907,1031012.5226894883,445793188.56380576,8.7087909978783,1714830.9939822087,1706872.9830716294,0.5011628724991914
Mexico,MEX,2020,14184.8629,7618.995739465342,32786464147.904182,9.835007584570636,54604784.03944191,1009873.424836868,0.9818415958871003
Mexico,MEX,2021,14340.135512,7648.668097188899,33806391240.85107,9.835007584570638,56303439.26481486,1041288.7449455484,0.9818415958871003
Mexico,MEX,2022,14495.408124,7676.507763569886,34858046405.182365,9.835007584570638,58054936.55568527,1073681.338357257,0.9818415958871003
Mexico,MEX,2023,14650.680736,7702.456359089962,35942416643.322784,9.835007584570638,59860919.73232011,1107081.60626178,0.9818415958871003
Mexico,MEX,2024,14805.953348,7726.444917878449,37060519661.54206,9.835007584570636,61723083.75123627,1141520.895574462,0.9818415958871003
Mexico,MEX,2025,14961.22596,7748.42551739657,38213404825.095566,9.835007584570638,63643176.29595612,1177031.5283560029,0.9818415958871003
Mexico,MEX,2026,15116.498572,7768.378797555315,39371106318.46442,9.835007584570638,65571290.28050686,1212690.511489196,0.9818415958871003
Mexico,MEX,2027,15271.771184,7786.314800511223,40563881178.20518,9.835007584570636,67557817.80997768,1249429.80814625,0.9818415958871003
Mexico,MEX,2028,15427.043796,7802.251850170349,41792791976.17743,9.835007584570636,69604528.56305848,1287282.1471715479,0.9818415958871003
Mexico,MEX,2029,15582.316407999999,7816.222621270239,43058933475.589195,9.835007584570638,71713245.83207735,1326281.2489524207,0.9818415958871003
Mexico,MEX,2030,15737.58902,7828.255321919698,44689262580.90716,9.835007584570638,74428505.65111443,1376497.8880438278,0.9818415958871003
Mexico,MEX,2031,15903.140877,7833.291169555424,45646880464.45123,9.835007584570638,76023386.92551298,1405993.9888547324,0.9818415958871003
Mexico,MEX,2032,16068.692734,7836.494485550725,46625018534.67826,9.835007584570638,77652443.89989604,1436122.142915122,0.9818415958871003
Mexico,MEX,2033,16234.244590999999,7837.885051364877,47624116505.66286,9.835007584570635,79316408.90367784,1466895.8940934811,0.9818415958871003
Mexico,MEX,2034,16399.796448,7837.483618016184,48644623513.83387,9.835007584570638,81016029.95889543,1498329.0764812666,0.9818415958871003
Mexico,MEX,2035,16565.348305,7835.301715981637,49724735582.64815,9.835007584570636,82814921.29374431,1531598.1862340134,0.9818415958871003
Mexico,MEX,2036,16730.900161999998,7831.319398916154,50697062512.59009,9.835007584570636,84434300.00398584,1561547.3482531924,0.9818415958871003
Mexico,MEX,2037,16896.452019,7825.636106995296,51688402508.11425,9.835007584570638,86085344.35329603,1592082.1418784373,0.9818415958871003
Mexico,MEX,2038,17062.003876,7818.24790156319,52699127354.31848,9.835007584570636,87768673.53759931,1623214.0186614734,0.9818415958871003
Mexico,MEX,2039,17227.555733,7809.202540688712,53729616106.25717,9.835007584570638,89484918.86069502,1654954.6540798468,0.9818415958871003
Mexico,MEX,2040,17393.10759,7798.538892382026,54818431936.534386,9.835007584570638,91298306.02567889,1688491.8530464189,0.9818415958871003
Mexico,MEX,2041,17569.858922,7781.326225039339,55823955078.48991,9.835007584570636,92972971.94163287,1719463.509353684,0.9818415958871003
Mexico,MEX,2042,17746.610254,7762.664251272963,56847922323.15486,9.835007584570638,94678355.90759389,1751003.2723371426,0.9818415958871003
Mexico,MEX,2043,17923.361586,7742.565719836614,57890671986.88476,9.835007584570638,96415021.37839037,1783121.56265988,0.9818415958871003
Mexico,MEX,2044,18100.112918,7721.039511362456,58952548591.70193,9.835007584570636,98183542.14418584,1815828.9921290446,0.9818415958871003
Mexico,MEX,2045,18276.86425,7698.096679795606,60072153200.1102,9.835007584570638,100048207.01246521,1850314.532724573,0.9818415958871003
Mexico,MEX,2046,18453.615582000002,7673.754358366908,61111110969.84635,9.835007584570636,101778557.20779635,1882316.0268915312,0.9818415958871003
Mexico,MEX,2047,18630.366914000002,7648.0368667848115,62168037685.088776,9.835007584570638,103538834.09434855,1914870.9921634316,0.9818415958871003
Mexico,MEX,2048,18807.118246000002,7620.971226173041,63243244121.705315,9.835007584570638,105329555.25916858,1947989.0009140642,0.9818415958871003
Mexico,MEX,2049,18983.869578,7592.585347669943,64337046430.48365,9.835007584570638,107151247.2410562,1981679.7910729984,0.9818415958871003
Mexico,MEX,2050,19160.62091,7562.903868338158,65487340350.8263,9.835007584570636,109067024.1549327,2017110.6095859401,0.9818415958871003
North Macedonia,MKD,2020,NA,NA,124891006.1617048,2.6797394181664598,829614.6576667505,45656.40280492537,0.9478374130405711
North Macedonia,MKD,2021,NA,NA,129348822.77702455,2.6797394181664598,859226.6378959054,47286.046742263876,0.9478374130405711
North Macedonia,MKD,2022,NA,NA,133965755.16526149,2.6797394181664598,889895.5779617609,48973.858629755,0.9478374130405711
North Macedonia,MKD,2023,NA,NA,138747482.7500832,2.6797394181664598,921659.204625167,50721.9146942035,0.9478374130405711
North Macedonia,MKD,2024,NA,NA,143699887.67455217,2.6797394181664593,954556.5912529983,52532.36527053958,0.9478374130405711
North Macedonia,MKD,2025,NA,NA,148829062.03692222,2.6797394181664598,988628.2058834477,54407.43744700883,0.9478374130405711
North Macedonia,MKD,2026,NA,NA,155432469.7327271,2.6797394181664598,1032492.724101005,56821.44507582444,0.9478374130405711
North Macedonia,MKD,2027,NA,NA,162328864.51452333,2.6797394181664598,1078303.4703818604,59342.55998822892,0.9478374130405711
North Macedonia,MKD,2028,NA,NA,169531245.9480672,2.6797394181664598,1126146.797063354,61975.53443523458,0.9478374130405711
North Macedonia,MKD,2029,NA,NA,177053190.37781262,2.6797394181664593,1176112.8878560876,64725.331520831496,0.9478374130405711
North Macedonia,MKD,2030,NA,NA,186457484.51396427,2.6797394181664593,1238582.8806933556,68163.25915366846,0.9478374130405711
North Macedonia,MKD,2031,NA,NA,193277307.1484773,2.6797394181664598,1283884.9804534768,70656.38158761157,0.9478374130405711
North Macedonia,MKD,2032,NA,NA,200346569.9215154,2.6797394181664598,1330844.0385606461,73240.69184836643,0.9478374130405711
North Macedonia,MKD,2033,NA,NA,207674396.29362047,2.6797394181664598,1379520.65951175,75919.525199234,0.9478374130405711
North Macedonia,MKD,2034,NA,NA,215270243.4227604,2.6797394181664598,1429977.6644586977,78696.33889327716,0.9478374130405711
North Macedonia,MKD,2035,NA,NA,223568373.69513103,2.6797394181664593,1485099.7322261187,81729.88622295886,0.9478374130405711
North Macedonia,MKD,2036,NA,NA,230463629.78141743,2.67973941816646,1530902.914483634,84250.58486246693,0.9478374130405711
North Macedonia,MKD,2037,NA,NA,237571548.13164425,2.6797394181664598,1578118.7503558472,86849.02644185732,0.9478374130405711
North Macedonia,MKD,2038,NA,NA,244898687.63759694,2.67973941816646,1626790.808654721,89527.60869507834,0.9478374130405711
North Macedonia,MKD,2039,NA,NA,252451809.47923726,2.6797394181664598,1676964.0019337824,92288.8033065631,0.9478374130405711
North Macedonia,MKD,2040,NA,NA,260659051.0079436,2.6797394181664598,1731482.3221914493,95289.12443991007,0.9478374130405711
North Macedonia,MKD,2041,NA,NA,267531165.50586024,2.67973941816646,1777131.7816029147,97801.36320938724,0.9478374130405711
North Macedonia,MKD,2042,NA,NA,274584459.0477804,2.6797394181664598,1823984.760748802,100379.83559861867,0.9478374130405711
North Macedonia,MKD,2043,NA,NA,281823708.3070256,2.6797394181664593,1872072.9896817715,103026.2878159818,0.9478374130405711
North Macedonia,MKD,2044,NA,NA,289253815.89095265,2.67973941816646,1921429.0349976816,105742.5121075571,0.9478374130405711
North Macedonia,MKD,2045,NA,NA,297306058.5077393,2.6797394181664593,1974917.7425297976,108686.17029154992,0.9478374130405711
North Macedonia,MKD,2046,NA,NA,304119477.79369426,2.6797394181664593,2020177.3067064115,111176.95185347948,0.9478374130405711
North Macedonia,MKD,2047,NA,NA,311089041.5006517,2.6797394181664598,2066474.0928925017,113724.81512849737,0.9478374130405711
North Macedonia,MKD,2048,NA,NA,318218328.0198991,2.6797394181664598,2113831.8713014256,116331.06826904006,0.9478374130405711
North Macedonia,MKD,2049,NA,NA,325510997.7493949,2.6797394181664598,2162274.9568930245,118997.04940672139,0.9478374130405711
North Macedonia,MKD,2050,NA,NA,333395362.14855236,2.6797394181664598,2214648.49821479,121879.33635381081,0.9478374130405711
Mali,MLI,2020,627.285262,14198.701196330674,2552898847.5470934,43.73837529824001,2287983.344075014,86786.75324994122,0.9634546715289612
Mali,MLI,2021,645.16696848,14467.705967636428,2660670307.852046,43.73837529824,2384571.30970526,90450.48444001895,0.9634546715289612
Mali,MLI,2022,663.04867496,14743.816508780073,2772991375.6228104,43.738375298239994,2485236.767913741,94268.88124126999,0.9634546715289612
Mali,MLI,2023,680.93038144,15026.912117449137,2890054114.02745,43.73837529824001,2590151.8513840367,98248.47291308551,0.9634546715289612
Mali,MLI,2024,698.81208792,15317.094802781043,3012058694.2435217,43.73837529824,2699495.959437298,102396.06434967868,0.9634546715289612
Mali,MLI,2025,716.6937944,15614.235936518107,3181069920.91022,43.73837529824,2850968.8123263353,108141.66435231334,0.9634546715289612
Mali,MLI,2026,734.5755008799999,15917.815100003096,3368861189.1010766,43.73837529824,3019272.893076044,114525.69890606501,0.9634546715289612
Mali,MLI,2027,752.45720736,16227.03441547111,3567738526.2201643,43.73837529824,3197512.6362134065,121286.60852852948,0.9634546715289612
Mali,MLI,2028,770.33891384,16541.20643663419,3778356387.213473,43.73837529824001,3386274.583589587,128446.64166091134,0.9634546715289612
Mali,MLI,2029,788.22062032,16859.541170852583,4001407862.1174936,43.73837529824001,3586179.902964898,136029.36015879872,0.9634546715289612
Mali,MLI,2030,806.1023268,17181.255455470546,4286229077.1761117,43.73837529824,3841445.087764315,145711.96412698622,0.9634546715289612
Mali,MLI,2031,824.38434689,17497.151728336597,4555072807.228261,43.738375298240015,4082390.7786244648,154851.4075033847,0.9634546715289612
Mali,MLI,2032,842.66636698,17815.030465498927,4840779133.722869,43.73837529824001,4338449.226433554,164564.10116661346,0.9634546715289612
Mali,MLI,2033,860.9483870700001,18133.927927006644,5144405723.7244625,43.738375298239994,4610568.34365178,174886.00090498663,0.9634546715289612
Mali,MLI,2034,879.23040716,18452.695525403466,5467076583.999363,43.73837529824,4899755.498339354,185855.31774984745,0.9634546715289612
Mali,MLI,2035,897.51242725,18769.862665430854,5851956652.29803,43.73837529824,5244696.382534554,198939.45993995067,0.9634546715289612
Mali,MLI,2036,915.79444734,19091.760220630385,6227152803.492993,43.73837529824001,5580958.254218168,211694.39373819795,0.9634546715289612
Mali,MLI,2037,934.0764674300001,19417.127646842466,6626404524.5145445,43.73837529824001,5938779.438033693,225267.1056496802,0.9634546715289612
Mali,MLI,2038,952.35848752,19745.387106244583,7051254129.79698,43.73837529824001,6319542.201727614,239710.02723171184,0.9634546715289612
Mali,MLI,2039,970.64050761,20075.936298992394,7503342818.724384,43.73837529824001,6724717.436658864,255078.9516725414,0.9634546715289612
Mali,MLI,2040,988.9225277,20408.22555325837,8042729200.846848,43.73837529824,7208131.442467534,273415.5939161692,0.9634546715289612
Mali,MLI,2041,1006.57324623,20754.878075933262,8555071030.782804,43.73837529824,7667307.321877209,290832.84647084755,0.9634546715289612
Mali,MLI,2042,1024.22396476,21102.482214487725,9100050308.05125,43.73837529824001,8155733.845495374,309359.6212814016,0.9634546715289612
