Country.Name,iso3c,year,total_building_stock_m2,Construction Comparative,Total_Cost,Construction_Intensity,Building_Intensity,Embodied_Carbon_Buildings,Embodied_Carbon_Construction
Algeria,DZA,2034,1376627840.89548,742.02,1021485390501.264,938445.1,15011385,15333910468.689816,958607959.4374977
Algeria,DZA,2035,1410228408.978,742.02,1046417684029.8555,938445.1,15011385,15708178725.780512,982005548.131166
Algeria,DZA,2036,1443586710.7623,742.02,1071170211119.8418,938445.1,15011385,16079748439.651226,1005234435.891381
Algeria,DZA,2037,1477734087.77076,742.02,1096508247807.6593,938445.1,15011385,16460107463.516178,1029012792.2646835
Algeria,DZA,2038,1512689205.21342,742.02,1122445644052.462,938445.1,15011385,16849463704.444468,1053353614.6773771
Algeria,DZA,2039,1548471169.81724,742.02,1148996577427.7883,938445.1,15011385,17248029987.45084,1078270208.0038786
Algeria,DZA,2040,1585099540.27,742.02,1176175560871.1453,938445.1,15011385,17656024171.827694,1103776191.8392777
Algeria,DZA,2041,1624358709.98102,742.02,1205306649980.1165,938445.1,15011385,18093322165.91177,1131114119.6712554
Algeria,DZA,2042,1664590236.54866,742.02,1235159247323.8367,938445.1,15011385,18541450997.888332,1159129143.3707426
Algeria,DZA,2043,1705818202.95438,742.02,1265751222956.209,938445.1,15011385,19000678922.01649,1187838033.0022616
Algeria,DZA,2044,1748067288.65819,742.02,1297100889530.1501,938445.1,15011385,19471280836.579556,1217257973.9852107
Algeria,DZA,2045,1791362784.372,742.02,1329227013259.7114,938445.1,15011385,19953538448.44163,1247406577.3812113
Algeria,DZA,2046,1838124633.50448,742.02,1363925240552.9941,938445.1,15011385,20474406897.158607,1279968958.7632785
Algeria,DZA,2047,1886107156.94892,742.02,1399529232599.2375,938445.1,15011385,21008872129.301704,1313381350.6395147
Algeria,DZA,2048,1935342219.26593,742.02,1436062633539.7053,938445.1,15011385,21557289076.17843,1347665941.7384322
Algeria,DZA,2049,1985862516.81066,742.02,1473549704723.8457,938445.1,15011385,22120021934.245964,1382845500.0045397
Algeria,DZA,2050,2037701599.446,742.02,1512015340820.921,938445.1,15011385,22697444406.96906,1418943387.718223
Angola,AGO,2020,395939076.146,742.99,294178774185.71655,899792.8,62727133,18452991094.124405,264699942.92513362
Angola,AGO,2021,407858566.306135,742.99,303034836179.7952,899792.8,62727133,19008506472.683228,272668563.7437593
Angola,AGO,2022,420136885.019038,742.99,312157504200.29504,899792.8,62727133,19580745282.919964,280877074.7453952
Angola,AGO,2023,432784834.586531,742.99,321554804249.44666,899792.8,62727133,20170210972.944008,289332697.66906154
Angola,AGO,2024,445813542.506756,742.99,331235003947.09467,899792.8,62727133,20777422146.844933,298042871.65956736
Angola,AGO,2025,459234471.264,742.99,341206619804.4394,899792.8,62727133,21402913020.953503,307015259.81237197
Angola,AGO,2026,477919538.247024,742.99,355089437722.1564,899792.8,62727133,22273742386.892918,319506919.4184447
Angola,AGO,2027,497364852.44581,742.99,369537111718.7124,899792.8,62727133,23180003555.21553,332506832.45729303
Angola,AGO,2028,517601346.360069,742.99,384572624332.0676,899792.8,62727133,24123138154.636642,346035678.4510992
Angola,AGO,2029,538661211.0532,742.99,400219893200.41705,899792.8,62727133,25104646470.028355,360114978.3185042
Angola,AGO,2030,560577947.36,742.99,416503809109.0064,899792.8,62727133,26126089828.98726,374767128.6088584
Angola,AGO,2031,584549814.804206,742.99,434314666901.377,899792.8,62727133,27243313874.573376,390793210.2122574
Angola,AGO,2032,609546785.771426,742.99,452887166360.31177,899792.8,62727133,28408313518.2764,407504611.50341076
Angola,AGO,2033,635612696.530792,742.99,472253877395.41315,899792.8,62727133,29623131777.147778,424930638.65247554
Angola,AGO,2034,662793257.911859,742.99,492448762695.9321,899792.8,62727133,30889899033.31317,443101851.04270834
Angola,AGO,2035,691136135.466,742.99,513507237289.8833,899792.8,62727133,32210836769.945072,462050114.86132854
Angola,AGO,2036,722908985.034311,742.99,537114146790.64276,899792.8,62727133,33691630521.91817,483291442.0603635
Angola,AGO,2037,756142493.245523,742.99,561806311056.4911,899792.8,62727133,35240499193.87989,505509273.6831911
Angola,AGO,2038,790903809.370166,742.99,587633621323.9396,899792.8,62727133,36860572320.05839,528748501.5052073
Angola,AGO,2039,827263169.659117,742.99,614648262425.0273,899792.8,62727133,38555123305.35359,553056081.0625502
Angola,AGO,2040,865294039.258,742.99,642904818228.3014,899792.8,62727133,40327576039.34748,578481126.5271344
Angola,AGO,2041,907838597.034113,742.99,674514999210.3756,899792.8,62727133,42310392065.96413,606923739.7815017
Angola,AGO,2042,952474974.832373,742.99,707679381550.7048,899792.8,62727133,44390698687.8888,636764812.2277771
Angola,AGO,2043,999306022.728885,742.99,742474381827.3344,899792.8,62727133,46573289297.97599,668073102.9526864
Angola,AGO,2044,1048439647.7062,742.99,778980173849.2295,899792.8,62727133,48863192969.40374,700920751.772285
Angola,AGO,2045,1099989062.29,742.99,817280873390.847,899792.8,62727133,51265686043.54382,735383445.4547957
Angola,AGO,2046,1155781949.32149,742.99,858734430526.3739,899792.8,62727133,53865948835.30711,772683057.6997315
Angola,AGO,2047,1214404724.71281,742.99,902290566414.3707,899792.8,62727133,56598100364.11957,811874555.1675726
Angola,AGO,2048,1276000924.11079,742.99,948055926605.0759,899792.8,62727133,59468830199.59483,853053896.7565758
Angola,AGO,2049,1340721363.47842,742.99,996142565850.8313,899792.8,62727133,62485167215.08635,896321908.526104
Angola,AGO,2050,1408724508.362,742.99,1046668222467.8823,899792.8,62727133,65654496797.61645,941784530.5653988
Argentina,ARG,2020,1781094924.628,1107.48,1972527007127.0176,487166.6121,13408428.28,26448486905.42566,960949299.3378216
Argentina,ARG,2021,1843139832.19913,1107.48,2041240501363.8926,487166.6121,13408428.28,27369826864.768997,994424219.530753
Argentina,ARG,2022,1907346090.35427,1107.48,2112347648145.5469,487166.6121,13408428.28,28323261942.586235,1029065247.3244689
Argentina,ARG,2023,1973788990.30634,1107.48,2185931830984.4653,487166.6121,13408428.28,29309910180.724285,1064913004.3822519
Argentina,ARG,2024,2042546446.05736,1107.48,2262079338079.605,487166.6121,13408428.28,30330928568.310253,1102009527.4336517
Argentina,ARG,2025,2113699085.764,1107.48,2340879463501.9146,487166.6121,13408428.28,31387514398.490295,1140398317.5686934
Argentina,ARG,2026,2133306592.19433,1107.48,2362594384723.3765,487166.6121,13408428.28,31678677362.29412,1150977102.1721714
Argentina,ARG,2027,2153095985.58814,1107.48,2384510742119.1533,487166.6121,13408428.28,31972541268.594242,1161654019.7542448
Argentina,ARG,2028,2173068953.20064,1107.48,2406630404290.645,487166.6121,13408428.28,32269131172.398514,1172429980.635127
Argentina,ARG,2029,2193227197.9387,1107.48,2428955257173.152,487166.6121,13408428.28,32568472361.13516,1183305903.5795286
Argentina,ARG,2030,2213572438.506,1107.48,2451487204196.625,487166.6121,13408428.28,32870590356.80816,1194282715.8749707
Argentina,ARG,2031,2240715999.34783,1107.48,2481548154957.7344,487166.6121,13408428.28,33273660459.11711,1208927407.4137654
Argentina,ARG,2032,2268192403.55288,1107.48,2511977723086.743,487166.6121,13408428.28,33681673140.966293,1223751677.0268407
Argentina,ARG,2033,2296005732.55709,1107.48,2542780428692.3257,487166.6121,13408428.28,34094689009.9087,1238757726.7602258
Argentina,ARG,2034,2324160117.8443,1107.48,2573960847310.205,487166.6121,13408428.28,34512769416.68691,1253947785.662158
Argentina,ARG,2035,2352659741.56,1107.48,2605523610582.8687,487166.6121,13408428.28,34935976464.34704,1269324110.1142159
Argentina,ARG,2036,2383377904.80096,1107.48,2639543362008.9673,487166.6121,13408428.28,35392127861.44731,1285897397.1609526
Argentina,ARG,2037,2414497148.37506,1107.48,2674007301882.4116,487166.6121,13408428.28,35854235127.486626,1302687077.9887166
Argentina,ARG,2038,2446022709.10041,1107.48,2708921229874.522,487166.6121,13408428.28,36322376026.941925,1319695978.0037363
Argentina,ARG,2039,2477959892.1711,1107.48,2744291021381.65,487166.6121,13408428.28,36796629339.6438,1336926959.5029473
Argentina,ARG,2040,2510314072.05,1107.48,2780122628513.934,487166.6121,13408428.28,37277074874.034164,1354382922.1556802
Argentina,ARG,2041,2544369557.32035,1107.48,2817838397341.1416,487166.6121,13408428.28,37782784055.37884,1372756785.4779775
Argentina,ARG,2042,2578887046.96294,1107.48,2856065826770.517,487166.6121,13408428.28,38295353801.21138,1391379912.7623785
Argentina,ARG,2043,2613872808.633,1107.48,2894811858104.875,487166.6121,13408428.28,38814877183.49275,1410255685.5798578
Argentina,ARG,2044,2649333195.01416,1107.48,2934083526814.282,487166.6121,13408428.28,39341448536.818756,1429387531.3765335
Argentina,ARG,2045,2685274644.972,1107.48,2973887963813.591,487166.6121,13408428.28,39875163475.54977,1448778924.0960345
Argentina,ARG,2046,2724987160.76361,1107.48,3017868780802.483,487166.6121,13408428.28,40464877105.841125,1470204909.705903
Argentina,ARG,2047,2765286984.78957,1107.48,3062500029914.753,487166.6121,13408428.28,41063312008.60982,1491947764.129719
Argentina,ARG,2048,2806182802.74898,1107.48,3107791330388.4404,487166.6121,13408428.28,41670597162.719185,1514012173.5390885
Argentina,ARG,2049,2847683428.79369,1107.48,3153752443720.436,487166.6121,13408428.28,42286863454.500206,1536402893.409381
Argentina,ARG,2050,2889797807.428,1107.48,3200393275770.3613,487166.6121,13408428.28,42912243705.96115,1559124749.5446682
Armenia,ARM,2050,191042106.332,1048.4,200288544278.4688,429531.0633,4688629.699,939078817.0735055,86030151.39073984
Armenia,ARM,2049,187654806.805484,1048.4,196737299454.86945,429531.0633,4688629.699,922428345.1251574,84504781.42562057
Armenia,ARM,2048,184327566.28011,1048.4,193249020488.06735,429531.0633,4688629.699,906073096.763012,83006457.25192305
Armenia,ARM,2047,181059319.871125,1048.4,189822590952.88748,429531.0633,4688629.699,890007837.4828371,81534699.33035472
Armenia,ARM,2046,177849021.574869,1048.4,186456914219.09268,429531.0633,4688629.699,874227425.5915334,80089036.62416378
Armenia,ARM,2045,174695643.934,1048.4,183150913100.4056,429531.0633,4688629.699,858726810.5615299,78669006.44838312
Armenia,ARM,2044,170948261.608512,1048.4,179222157470.364,429531.0633,4688629.699,840306330.2344035,76981483.86516549
Armenia,ARM,2043,167281264.082422,1048.4,175377677264.01123,429531.0633,4688629.699,822280986.1616802,75330160.19429499
Armenia,ARM,2042,163692927.027809,1048.4,171615664695.95496,429531.0633,4688629.699,804642302.3070803,73714258.93578981
Armenia,ARM,2041,160181563.105174,1048.4,167934350759.46445,429531.0633,4688629.699,787381984.4531082,72133020.24630792
Armenia,ARM,2040,156745521.17,1048.4,164332004394.628,429531.0633,4688629.699,770491916.3008513,70585700.58184484
Armenia,ARM,2039,152522317.749414,1048.4,159904397928.48566,429531.0633,4688629.699,749732509.1282119,68683906.06856875
Armenia,ARM,2038,148412900.336866,1048.4,155596084713.17032,429531.0633,4688629.699,729532423.8342901,66833351.712164916
Armenia,ARM,2037,144414203.18952,1048.4,151403850623.8928,429531.0633,4688629.699,709876590.5781435,65032656.946195036
Armenia,ARM,2036,140523243.165024,1048.4,147324568134.21118,429531.0633,4688629.699,690750345.5464115,63280478.40090103
Armenia,ARM,2035,136737117.496,1048.4,143355193982.8064,429531.0633,4688629.699,672139420.0136923,61575508.9010126
Armenia,ARM,2034,132266946.146151,1048.4,138668666339.62473,429531.0633,4688629.699,650166027.3206861,59562499.69925193
Armenia,ARM,2033,127942912.379592,1048.4,134135349338.76427,429531.0633,4688629.699,628910982.5954702,57615299.227596365
Armenia,ARM,2032,123760238.707594,1048.4,129750234261.04156,429531.0633,4688629.699,608350801.8085269,55731756.08556927
Armenia,ARM,2031,119714303.82574,1048.4,125508476130.90582,429531.0633,4688629.699,588462768.6635977,53909789.20567065
Armenia,ARM,2030,115800637.508,1048.4,121405388363.3872,429531.0633,4688629.699,569224909.4992063,52147385.55407515
Armenia,ARM,2029,111309132.460089,1048.4,116696494471.15732,429531.0633,4688629.699,547146649.7466575,50124769.353578776
Armenia,ARM,2028,106991837.313173,1048.4,112170242239.13058,429531.0633,4688629.699,525924729.10641193,48180603.41959233
Armenia,ARM,2027,102841995.069479,1048.4,107819547630.8418,429531.0633,4688629.699,505525933.15470994,46311844.93840048
Armenia,ARM,2026,98853110.8117397,1048.4,103637601375.02791,429531.0633,4688629.699,485918335.7400791,44515569.11647728
Armenia,ARM,2025,95018941.538,1048.4,99617858308.43921,429531.0633,4688629.699,467071249.015722,42788964.60289263
Armenia,ARM,2023,86448080.0981931,1048.4,90632167174.94565,429531.0633,4688629.699,424940670.7011831,38929331.13583776
Armenia,ARM,2024,90632251.8142551,1048.4,95018852802.06506,429531.0633,4688629.699,445508215.21267164,40813548.877617195
Armenia,ARM,2022,82457076.8469882,1048.4,86447999366.38243,429531.0633,4688629.699,405322657.24835384,37132101.08799997
Armenia,ARM,2021,78650324.1532627,1048.4,82456999842.28062,429531.0633,4688629.699,386610338.35095525,35417842.81878273
Armenia,ARM,2020,75019315.818,1048.4,78650250703.59122,429531.0633,4688629.699,368761901.2826534,33782725.8135251
Aruba,ABW,2041,12333108.3120558,1864.71,22997670400.57357,487166.6121,13408428.28,308362614.17316955,11203697.175239876
Aruba,ABW,2040,12099100.866,1864.71,22561314375.83886,487166.6121,13408428.28,302511765.71096826,10991119.089000443
Aruba,ABW,2039,11873242.7030409,1864.71,22140154400.787395,487166.6121,13408428.28,296864672.3910842,10785944.010802502
Aruba,ABW,2038,11651600.7136917,1864.71,21726856366.828053,487166.6121,13408428.28,291322995.34447527,10584599.007810937
Aruba,ABW,2037,11434096.1931598,1864.71,21321273512.34701,487166.6121,13408428.28,285884766.7285686,10387012.582667563
Aruba,ABW,2036,11220651.9058622,1864.71,20923261815.380302,487166.6121,13408428.28,280548055.4351893,10193114.57268012
Aruba,ABW,2035,11011192.058,1864.71,20532679942.47318,487166.6121,13408428.28,275310966.40484613,10002836.124908283
Aruba,ABW,2034,10811029.4613982,1864.71,20159434746.963837,487166.6121,13408428.28,270306334.97000456,9821003.527529394
Aruba,ABW,2033,10614505.4413344,1864.71,19792974441.51067,487166.6121,13408428.28,265392678.24686885,9642476.302052643
Aruba,ABW,2032,10421553.8553853,1864.71,19433175689.67552,487166.6121,13408428.28,260568342.48765376,9467194.363083305
Aruba,ABW,2031,10232109.7634711,1864.71,19079917397.042194,487166.6121,13408428.28,255831704.00656456,9295098.717464898
Aruba,ABW,2030,10046109.406,1864.71,18733080670.46226,487166.6121,13408428.28,251181168.63334757,9126131.444425099
Aruba,ABW,2029,9874419.39395795,1864.71,18412928588.10733,487166.6121,13408428.28,246888432.3983988,8970164.039107485
Aruba,ABW,2028,9705663.5984413,1864.71,18098247968.64948,487166.6121,13408428.28,242669059.88129216,8816862.147832675
Aruba,ABW,2027,9539791.8731048,1864.71,17788945303.69725,487166.6121,13408428.28,238521797.2814674,8666180.216434397
Aruba,ABW,2026,9376754.92861425,1864.71,17484928682.93628,487166.6121,13408428.28,234445412.22606593,8518073.469276182
Aruba,ABW,2025,9216504.318,1864.71,17186107766.81778,487166.6121,13408428.28,230438693.40372714,8372497.895946114
Aruba,ABW,2024,8741537.86205864,1864.71,16300433066.759365,487166.6121,13408428.28,218563187.7085834,7941026.752895975
Aruba,ABW,2023,8291048.4883695,1864.71,15460401026.747492,487166.6121,13408428.28,207299678.3471821,7531791.189907937
Aruba,ABW,2022,7863774.78668328,1864.71,14663659482.47618,487166.6121,13408428.28,196616626.49312374,7143645.31106596
Aruba,ABW,2021,7458520.35269388,1864.71,13907977486.871805,487166.6121,13408428.28,186484118.65257522,6775502.27344241
Aruba,ABW,2020,7074150.438,1864.71,13191239063.242981,487166.6121,13408428.28,176873782.90382788,6426331.243841261
Aruba,ABW,2050,14692403.962,1864.71,27397072591.981018,487166.6121,13408428.28,367351682.93153113,13346939.036093159
Aruba,ABW,2049,14406031.3725219,1864.71,26863070760.65531,487166.6121,13408428.28,360191557.6748118,13086791.173071017
Aruba,ABW,2048,14125240.5285646,1864.71,26339477266.019695,487166.6121,13408428.28,353170991.85411555,12831713.904171785
Aruba,ABW,2047,13849922.6352077,1864.71,25826089237.09815,487166.6121,13408428.28,346287265.28851044,12581608.39742938
Aruba,ABW,2046,13579971.0180746,1864.71,25322707757.113888,487166.6121,13408428.28,339537710.8166612,12336377.747231564
Aruba,ABW,2045,13315281.082,1864.71,24829137786.41622,487166.6121,13408428.28,332919713.26339984,12095926.936772484
Aruba,ABW,2044,13062637.9655467,1864.71,24358031640.734585,487166.6121,13408428.28,326602920.2967604,11866419.751841273
Aruba,ABW,2043,12814788.4801027,1864.71,23895864226.732304,487166.6121,13408428.28,320405981.67275774,11641267.218538763
Aruba,ABW,2042,12571641.6716828,1864.71,23442465941.603634,487166.6121,13408428.28,314326623.28433496,11420386.71204068
Australia,AUS,2020,2489467312.994,2802.48,6976682355319.425,396060.799713,5240848.41854,36563734688.53172,2763190392.991388
Australia,AUS,2021,2556220051.41032,2802.48,7163755569676.394,396060.799713,5240848.41854,37544157048.14564,2837282759.8744903
Australia,AUS,2022,2624762702.09534,2802.48,7355844977368.147,396060.799713,5240848.41854,38550868516.66526,2913361844.301283
Australia,AUS,2023,2695143259.87304,2802.48,7553085082928.998,396060.799713,5240848.41854,39584574011.96651,2991480918.24519
Australia,AUS,2024,2767411006.50372,2802.48,7755613997506.545,396060.799713,5240848.41854,40645997353.63887,3071694682.1177793
Australia,AUS,2025,2841616545.192,2802.48,7963573535569.676,396060.799713,5240848.41854,41735881769.81734,3154059303.0710087
Australia,AUS,2026,2891816144.14136,2802.48,8104256907633.278,396060.799713,5240848.41854,42473181997.811745,3209778471.916841
Australia,AUS,2027,2942902562.15817,2802.48,8247425572397.029,396060.799713,5240848.41854,43223507268.12332,3266481967.7770143
Australia,AUS,2028,2994891465.66359,2802.48,8393123434692.897,396060.799713,5240848.41854,43987087679.32128,3324187179.6343904
Australia,AUS,2029,3047798797.83955,2802.48,8541395174969.382,396060.799713,5240848.41854,44764157394.86348,3382911803.663133
Australia,AUS,2030,3101640783.518,2802.48,8692286262993.525,396060.799713,5240848.41854,45554954714.906586,3442673848.65554
Australia,AUS,2031,3151220516.11596,2802.48,8831232472004.656,396060.799713,5240848.41854,46283150734.664696,3497704995.313578
Australia,AUS,2032,3201592780.81421,2802.48,8972399736376.207,396060.799713,5240848.41854,47022986968.89596,3553615814.9338713
Australia,AUS,2033,3252770246.23955,2802.48,9115823559681.414,396060.799713,5240848.41854,47774649486.44601,3610420369.0900273
Australia,AUS,2034,3304765783.52683,2802.48,9261540013018.271,396060.799713,5240848.41854,48538327330.47173,3668132944.129965
Australia,AUS,2035,3357592469.556,2802.48,9409585744081.299,396060.799713,5240848.41854,49314212565.98501,3726768054.7688837
Australia,AUS,2036,3408675341.91195,2802.48,9552744472201.402,396060.799713,5240848.41854,50064485759.853455,3783467615.114028
Australia,AUS,2037,3460535396.09439,2802.48,9698081236846.605,396060.799713,5240848.41854,50826173712.99998,3841029810.347107
Australia,AUS,2038,3513184456.25425,2802.48,9845629174963.41,396060.799713,5240848.41854,51599450091.138275,3899467764.713653
Australia,AUS,2039,3566634526.43667,2802.48,9995421927648.238,396060.799713,5240848.41854,52384491202.15531,3958794802.133218
Australia,AUS,2040,3620897793.318,2802.48,10147493647817.828,396060.799713,5240848.41854,53181476036.31076,4019024449.2373166
Australia,AUS,2041,3676903476.06773,2802.48,10304448453610.291,396060.799713,5240848.41854,54004052382.03045,4081188095.1382785
Australia,AUS,2042,3733775418.14852,2802.48,10463830933852.865,396060.799713,5240848.41854,54839351801.55272,4144313247.723393
Australia,AUS,2043,3791527018.29406,2802.48,10625678638228.738,396060.799713,5240848.41854,55687571087.07534,4208414778.9502153
Australia,AUS,2044,3850171882.48091,2802.48,10790029697215.1,396060.799713,5240848.41854,56548910074.64938,4273507790.806031
Australia,AUS,2045,3909723827.134,2802.48,10956922831066.492,396060.799713,5240848.41854,57423571691.25965,4339607618.865823
Australia,AUS,2046,3969236254.33424,2802.48,11123705218046.621,396060.799713,5240848.41854,58297652900.30477,4405663584.431216
Australia,AUS,2047,4029654558.56004,2802.48,11293026307273.342,396060.799713,5240848.41854,59185039063.00411,4472725030.438627
Australia,AUS,2048,4090992528.74966,2802.48,11464924741970.348,396060.799713,5240848.41854,60085932702.635414,4540807261.954136
Australia,AUS,2049,4153264163.73172,2802.48,11639439753574.871,396060.799713,5240848.41854,61000539425.21447,4609925817.012148
Australia,AUS,2050,4216483675.42,2802.48,11816611170691.041,396060.799713,5240848.41854,61929067966.41824,4680096470.161463
Austria,AUT,2020,925370029.054,1608.6599999999999,1488605750938.0076,255661.359623,2895359.08505,4310048185.036037,380578970.2274279
Austria,AUT,2050,1266199289.708,1608.6599999999999,2036884149381.671,255661.359623,2895359.08505,5897511027.106562,520752571.02545583
Austria,AUT,2049,1258174310.6233,1608.6599999999999,2023974686527.2778,255661.359623,2895359.08505,5860133496.547979,517452120.20009905
Austria,AUT,2021,948123241.951085,1608.6599999999999,1525207934397.0322,255661.359623,2895359.08505,4416024649.446792,389936734.2157327
Austria,AUT,2048,1250200192.63908,1608.6599999999999,2011147041890.7822,255661.359623,2895359.08505,5822992859.109909,514172587.13157195
Austria,AUT,2047,1242276613.4054,1608.6599999999999,1998400696920.7307,255661.359623,2895359.08505,5786087613.399689,510913839.24630475
Austria,AUT,2046,1234403252.61534,1608.6599999999999,1985735136352.1926,255661.359623,2895359.08505,5749416267.540321,507675744.8109648
Austria,AUT,2045,1226579791.992,1608.6599999999999,1973149848185.8506,255661.359623,2895359.08505,5712977339.109931,504458172.9271106
Austria,AUT,2022,971435916.124076,1608.6599999999999,1562710100832.156,255661.359623,2895359.08505,4524606887.743784,399524589.07534444
Austria,AUT,2044,1217080697.93956,1608.6599999999999,1957869035547.4524,255661.359623,2895359.08505,5668733899.410398,500551459.59183335
Austria,AUT,2023,995321807.736583,1608.6599999999999,1601134379233.5315,255661.359623,2895359.08505,4635858971.299697,409348192.3339727
Austria,AUT,2043,1207655168.43498,1608.6599999999999,1942706563254.6145,255661.359623,2895359.08505,5624833097.50551,496675001.31020045
Austria,AUT,2024,1019795011.19195,1608.6599999999999,1640503442704.042,255661.359623,2895359.08505,4749846546.88895,419413340.6279276
Austria,AUT,2025,1044869967.45,1608.6599999999999,1680840521838.117,255661.359623,2895359.08505,4866636875.424175,429725973.1225658
Austria,AUT,2042,1198302633.76681,1608.6599999999999,1927661514835.3164,255661.359623,2895359.08505,5581272279.879679,492828563.77572876
Austria,AUT,2026,1052418129.32453,1608.6599999999999,1692982947919.1982,255661.359623,2895359.08505,4901793559.092582,432830322.28357685
Austria,AUT,2041,1189022528.63565,1608.6599999999999,1912732980915.0244,255661.359623,2895359.08505,5538048813.567084,489011914.4964888
Austria,AUT,2027,1060020819.27381,1608.6599999999999,1705213091133.007,255661.359623,2895359.08505,4937204215.358146,435957097.3260032
Austria,AUT,2040,1179814292.12,1608.6599999999999,1897920059161.7588,255661.359623,2895359.08505,5495160085.992632,485224822.7810598
Austria,AUT,2028,1067678431.20975,1608.6599999999999,1717531585149.8765,255661.359623,2895359.08505,4972870678.924023,439106460.25486386
Austria,AUT,2039,1169446718.51005,1608.6599999999999,1881242158198.377,255661.359623,2895359.08505,5446871573.918739,480960927.9451039
Austria,AUT,2029,1075391361.8899,1608.6599999999999,1729939068217.8064,255661.359623,2895359.08505,5008794797.747356,442278574.24551004
Austria,AUT,2038,1159170249.56231,1608.6599999999999,1864710813660.9055,255661.359623,2895359.08505,5399007395.32408,476734501.9242577
Austria,AUT,2030,1083160010.938,1608.6599999999999,1742436183195.523,255661.359623,2895359.08505,5044978433.135003,445473603.65207815
Austria,AUT,2037,1148984084.69801,1608.6599999999999,1848324737690.3005,255661.359623,2895359.08505,5351563821.39427,472545215.46272707
Austria,AUT,2031,1092153323.44251,1608.6599999999999,1756903365289.0278,255661.359623,2895359.08505,5086866120.244505,449172303.09601706
Austria,AUT,2036,1138887430.3734,1608.6599999999999,1832082653744.4734,255661.359623,2895359.08505,5304537156.081574,468392742.198026
Austria,AUT,2032,1101221306.05023,1608.6599999999999,1771490666190.763,255661.359623,2895359.08505,5129101594.436702,452901712.27778447
Austria,AUT,2035,1128879500.018,1608.6599999999999,1815983296498.9556,255661.359623,2895359.08505,5257923735.817298,464276758.6355805
Austria,AUT,2033,1110364578.73564,1608.6599999999999,1786199083228.8745,255661.359623,2895359.08505,5171687743.3347025,456662086.1756502
Austria,AUT,2034,1119583766.62079,1608.6599999999999,1801029622012.2,255661.359623,2895359.08505,5214627478.53719,460453681.8849368
Azerbaijan,AZE,2020,277030020.448,883.3199999999999,244706157662.12735,429531.0633,4688629.699,1147336558.3428266,105108896.09667099
Azerbaijan,AZE,2021,286312417.728177,883.3199999999999,252905484827.6533,429531.0633,4688629.699,1185780167.2029293,108630761.81242393
Azerbaijan,AZE,2022,295905838.698595,883.3199999999999,261379545439.24292,429531.0633,4688629.699,1225511899.457554,112270634.07738867
Azerbaijan,AZE,2023,305820704.776583,883.3199999999999,270137544943.25128,429531.0633,4688629.699,1266574916.0358753,116032466.91672626
Azerbaijan,AZE,2024,316067786.568114,883.3199999999999,279188997231.34644,429531.0633,4688629.699,1309013824.0529196,119920346.84244098
Azerbaijan,AZE,2025,326658215.568,883.3199999999999,288543734975.52576,429531.0633,4688629.699,1352874725.266635,123938497.29259098
Azerbaijan,AZE,2026,334909908.448542,883.3199999999999,295832620330.7661,429531.0633,4688629.699,1387049609.6158214,127069299.96949917
Azerbaijan,AZE,2027,343370046.830068,883.3199999999999,303305629765.9356,429531.0633,4688629.699,1422087783.594464,130279189.65823844
Azerbaijan,AZE,2028,352043896.241424,883.3199999999999,310967414427.9747,429531.0633,4688629.699,1458011054.7082431,133570164.17089972
Azerbaijan,AZE,2029,360936855.223651,883.3199999999999,318822742956.1554,429531.0633,4688629.699,1494841781.3408732,136944271.78618002
Azerbaijan,AZE,2030,370054458.69,883.3199999999999,326876504450.0508,429531.0633,4688629.699,1532602886.6698136,140403612.52421746
Azerbaijan,AZE,2031,376905873.720502,883.3199999999999,332928496374.7938,429531.0633,4688629.699,1560978435.7462723,143003131.05073538
Azerbaijan,AZE,2032,383884140.047665,883.3199999999999,339092538586.90344,429531.0633,4688629.699,1589879347.1278589,145650778.6563289
Azerbaijan,AZE,2033,390991606.274135,883.3199999999999,345370705654.0689,429531.0633,4688629.699,1619315347.6942546,148347446.43226352
Azerbaijan,AZE,2050,532823822.862,883.3199999999999,470653939210.4618,429531.0633,4688629.699,2206722037.333512,202160486.9554032
Azerbaijan,AZE,2034,398230664.486026,883.3199999999999,351765110553.79645,429531.0633,4688629.699,1649296344.4145484,151094041.96801424
Azerbaijan,AZE,2049,522461624.800125,883.3199999999999,461500802418.4464,429531.0633,4688629.699,2163806368.3314586,198228930.37659848
Azerbaijan,AZE,2035,405603751.058,883.3199999999999,358277905384.55255,429531.0633,4688629.699,1679832427.6815252,153891489.65672362
Azerbaijan,AZE,2048,512300947.661426,883.3199999999999,452525673088.2908,429531.0633,4688629.699,2121725310.4017253,194373833.5321617
Azerbaijan,AZE,2036,412550032.743729,883.3199999999999,364413694923.1907,429531.0633,4688629.699,1708600872.7391975,156527001.8614399
Azerbaijan,AZE,2047,502337872.327369,883.3199999999999,443725089384.21155,429531.0633,4688629.699,2080462632.2782443,190593709.45608792
Azerbaijan,AZE,2037,419615274.939886,883.3199999999999,370654564659.9,429531.0633,4688629.699,1737861999.9343233,159207649.27536544
Azerbaijan,AZE,2046,492568555.897264,883.3199999999999,435095656795.1712,429531.0633,4688629.699,2040002418.355751,186887100.10044175
Azerbaijan,AZE,2038,426801514.938318,883.3199999999999,377002314175.31506,429531.0633,4688629.699,1767624246.834111,161934204.87428376
