Country,iso3c,year,operational_3.1,average_3.2
Bulgaria,BGR,2036,27507849.8626846,0.07957515867961701
Bulgaria,BGR,2037,27973151.217532728,0.07957515867961701
Bulgaria,BGR,2038,28446323.247548286,0.07957515867961701
Bulgaria,BGR,2039,28927499.086939767,0.07957515867961701
Bulgaria,BGR,2040,29464422.14172097,0.07957515867961701
Bulgaria,BGR,2041,29888734.988548648,0.07957515867961701
Bulgaria,BGR,2042,30319158.30281116,0.07957515867961701
Bulgaria,BGR,2043,30755780.080459002,0.07957515867961701
Bulgaria,BGR,2044,31198689.584659576,0.07957515867961701
Bulgaria,BGR,2045,31693415.910678163,0.07957515867961701
Bulgaria,BGR,2046,32095635.58333382,0.07957515867961701
Bulgaria,BGR,2047,32502959.807216387,0.07957515867961701
Bulgaria,BGR,2048,32915453.363948897,0.07957515867961701
Bulgaria,BGR,2049,33333181.857295062,0.07957515867961701
Bulgaria,BGR,2050,33799253.87527921,0.07957515867961701
Bahrain,BHR,2020,10400000,0.10038475681103565
Bahrain,BHR,2021,10833962.543161586,0.10038475681103565
Bahrain,BHR,2022,11286033.114098866,0.10038475681103565
Bahrain,BHR,2023,11756967.309521966,0.10038475681103565
Bahrain,BHR,2024,12247552.255051557,0.10038475681103565
Bahrain,BHR,2025,12758607.920831032,0.10038475681103565
Bahrain,BHR,2026,13165789.152140027,0.10038475681103565
Bahrain,BHR,2027,13585965.261586128,0.10038475681103565
Bahrain,BHR,2028,14019550.970784217,0.10038475681103565
Bahrain,BHR,2029,14466974.2368729,0.10038475681103565
Bahrain,BHR,2030,15045263.442995273,0.10038475681103565
Bahrain,BHR,2031,15497343.120406285,0.10038475681103565
Bahrain,BHR,2032,15963006.875989297,0.10038475681103565
Bahrain,BHR,2033,16442662.883765416,0.10038475681103565
Bahrain,BHR,2034,16936731.582557898,0.10038475681103565
Bahrain,BHR,2035,17488635.544890355,0.10038475681103565
Bahrain,BHR,2036,17962890.055892956,0.10038475681103565
Bahrain,BHR,2037,18450005.33814492,0.10038475681103565
Bahrain,BHR,2038,18950330.148343947,0.10038475681103565
Bahrain,BHR,2039,19464222.700725857,0.10038475681103565
Bahrain,BHR,2040,20027413.095535845,0.10038475681103565
Bahrain,BHR,2041,20511220.563496217,0.10038475681103565
Bahrain,BHR,2042,21006715.49528119,0.10038475681103565
Bahrain,BHR,2043,21514180.22801801,0.10038475681103565
Bahrain,BHR,2044,22033903.91932592,0.10038475681103565
Bahrain,BHR,2045,22592911.261576556,0.10038475681103565
Bahrain,BHR,2046,23079985.497154135,0.10038475681103565
Bahrain,BHR,2047,23577560.429530665,0.10038475681103565
Bahrain,BHR,2048,24085862.440282524,0.10038475681103565
Bahrain,BHR,2049,24605122.791482992,0.10038475681103565
Bahrain,BHR,2050,25154826.63739628,0.10038475681103565
"Bahamas, The",BHS,2020,330000.00979294215,0.02105024924132988
"Bahamas, The",BHS,2021,349727.0671736371,0.02105024924132988
"Bahamas, The",BHS,2022,370633.3875281284,0.02105024924132988
"Bahamas, The",BHS,2023,392789.46597053926,0.02105024924132988
"Bahamas, The",BHS,2024,416270.01173959894,0.02105024924132988
"Bahamas, The",BHS,2025,441154.2001146298,0.02105024924132988
"Bahamas, The",BHS,2026,448695.0465092538,0.02105024924132988
"Bahamas, The",BHS,2027,456364.79196985654,0.02105024924132988
"Bahamas, The",BHS,2028,464165.6398259238,0.02105024924132988
"Bahamas, The",BHS,2029,472099.83106943965,0.02105024924132988
"Bahamas, The",BHS,2030,483696.2697517725,0.02105024924132988
"Bahamas, The",BHS,2031,492273.0689701371,0.02105024924132988
"Bahamas, The",BHS,2032,501001.95016521384,0.02105024924132988
"Bahamas, The",BHS,2033,509885.6100222175,0.02105024924132988
"Bahamas, The",BHS,2034,518926.79304341006,0.02105024924132988
"Bahamas, The",BHS,2035,528529.405701665,0.02105024924132988
"Bahamas, The",BHS,2036,538144.1054452154,0.02105024924132988
"Bahamas, The",BHS,2037,547933.710218006,0.02105024924132988
"Bahamas, The",BHS,2038,557901.4017906665,0.02105024924132988
"Bahamas, The",BHS,2039,568050.4198147476,0.02105024924132988
"Bahamas, The",BHS,2040,578787.1423776373,0.02105024924132988
"Bahamas, The",BHS,2041,589383.1182598531,0.02105024924132988
"Bahamas, The",BHS,2042,600173.0768633077,0.02105024924132988
"Bahamas, The",BHS,2043,611160.5694697857,0.02105024924132988
"Bahamas, The",BHS,2044,622349.2123751217,0.02105024924132988
"Bahamas, The",BHS,2045,634146.4732185542,0.02105024924132988
"Bahamas, The",BHS,2046,645598.6618939845,0.02105024924132988
"Bahamas, The",BHS,2047,657257.6681281283,0.02105024924132988
"Bahamas, The",BHS,2048,669127.2268841269,0.02105024924132988
"Bahamas, The",BHS,2049,681211.1405756305,0.02105024924132988
"Bahamas, The",BHS,2050,693911.4200067956,0.02105024924132988
Bosnia and Herzegovina,BIH,2020,9900000,0.14355580890910768
Bosnia and Herzegovina,BIH,2021,10240031.626323715,0.14355580890910768
Bosnia and Herzegovina,BIH,2022,10591742.192738373,0.14355580890910768
Bosnia and Herzegovina,BIH,2023,10955532.831465473,0.14355580890910768
Bosnia and Herzegovina,BIH,2024,11331818.452266088,0.14355580890910768
Bosnia and Herzegovina,BIH,2025,11721028.215652872,0.14355580890910768
Bosnia and Herzegovina,BIH,2026,12001408.886686446,0.14355580890910768
Bosnia and Herzegovina,BIH,2027,12288496.59051978,0.14355580890910768
Bosnia and Herzegovina,BIH,2028,12582451.767203212,0.14355580890910768
Bosnia and Herzegovina,BIH,2029,12883438.6947003,0.14355580890910768
Bosnia and Herzegovina,BIH,2030,13302105.17063204,0.14355580890910768
Bosnia and Herzegovina,BIH,2031,13540918.656342506,0.14355580890910768
Bosnia and Herzegovina,BIH,2032,13784019.574773258,0.14355580890910768
Bosnia and Herzegovina,BIH,2033,14031484.89845905,0.14355580890910768
Bosnia and Herzegovina,BIH,2034,14283392.981827147,0.14355580890910768
Bosnia and Herzegovina,BIH,2035,14567480.910790013,0.14355580890910768
Bosnia and Herzegovina,BIH,2036,14759051.972045153,0.14355580890910768
Bosnia and Herzegovina,BIH,2037,14953142.306998694,0.14355580890910768
Bosnia and Herzegovina,BIH,2038,15149785.045602122,0.14355580890910768
Bosnia and Herzegovina,BIH,2039,15349013.753485559,0.14355580890910768
Bosnia and Herzegovina,BIH,2040,15576029.873016477,0.14355580890910768
Bosnia and Herzegovina,BIH,2041,15721390.960052177,0.14355580890910768
Bosnia and Herzegovina,BIH,2042,15868108.608791757,0.14355580890910768
Bosnia and Herzegovina,BIH,2043,16016195.47915469,0.14355580890910768
Bosnia and Herzegovina,BIH,2044,16165664.34920735,0.14355580890910768
Bosnia and Herzegovina,BIH,2045,16339954.552500585,0.14355580890910768
Bosnia and Herzegovina,BIH,2046,16443082.904770205,0.14355580890910768
Bosnia and Herzegovina,BIH,2047,16546862.143614056,0.14355580890910768
Bosnia and Herzegovina,BIH,2048,16651296.377052128,0.14355580890910768
Bosnia and Herzegovina,BIH,2049,16756389.739031868,0.14355580890910768
Bosnia and Herzegovina,BIH,2050,16883647.11569821,0.14355580890910768
Belarus,BLR,2020,20200000,0.07813971954808334
Belarus,BLR,2021,20061605.673966493,0.07813971954808334
Belarus,BLR,2022,19924159.51572894,0.07813971954808334
Belarus,BLR,2023,19787655.029196095,0.07813971954808334
Belarus,BLR,2024,19652085.762782775,0.07813971954808334
Belarus,BLR,2025,19517445.30910491,0.07813971954808334
Belarus,BLR,2026,19713426.471798502,0.07813971954808334
Belarus,BLR,2027,19911375.54655858,0.07813971954808334
Belarus,BLR,2028,20111312.293845017,0.07813971954808334
Belarus,BLR,2029,20313256.672539037,0.07813971954808334
Belarus,BLR,2030,20689060.206859697,0.07813971954808334
Belarus,BLR,2031,20948787.75798342,0.07813971954808334
Belarus,BLR,2032,21211775.89224326,0.07813971954808334
Belarus,BLR,2033,21478065.54254119,0.07813971954808334
Belarus,BLR,2034,21747698.155645065,0.07813971954808334
Belarus,BLR,2035,22062603.007824626,0.07813971954808334
Belarus,BLR,2036,22353961.823424738,0.07813971954808334
Belarus,BLR,2037,22649168.324603826,0.07813971954808334
Belarus,BLR,2038,22948273.323911652,0.07813971954808334
Belarus,BLR,2039,23251328.304928686,0.07813971954808334
Belarus,BLR,2040,23596512.200249176,0.07813971954808334
Belarus,BLR,2041,23923826.40583273,0.07813971954808334
Belarus,BLR,2042,24255680.88365091,0.07813971954808334
Belarus,BLR,2043,24592138.613163855,0.07813971954808334
Belarus,BLR,2044,24933263.44743845,0.07813971954808334
Belarus,BLR,2045,25315414.592537295,0.07813971954808334
Belarus,BLR,2046,25695023.837935958,0.07813971954808334
Belarus,BLR,2047,26080325.39300094,0.07813971954808334
Belarus,BLR,2048,26471404.614950843,0.07813971954808334
Belarus,BLR,2049,26868348.14095126,0.07813971954808334
Belarus,BLR,2050,27306017.15220119,0.07813971954808334
Belize,BLZ,2020,79999.9937086891,0.018630920761063798
Belize,BLZ,2021,84186.05665252643,0.018630920761063798
Belize,BLZ,2022,88591.15865071143,0.018630920761063798
Belize,BLZ,2023,93226.76109500359,0.018630920761063798
Belize,BLZ,2024,98104.92510355134,0.018630920761063798
Belize,BLZ,2025,103238.34290204936,0.018630920761063798
Belize,BLZ,2026,106558.39441905021,0.018630920761063798
Belize,BLZ,2027,109985.2157830448,0.018630920761063798
Belize,BLZ,2028,113522.24061552028,0.018630920761063798
Belize,BLZ,2029,117173.0129601179,0.018630920761063798
Belize,BLZ,2030,121829.44814382216,0.018630920761063798
Belize,BLZ,2031,126448.22378985255,0.018630920761063798
Belize,BLZ,2032,131242.1056092539,0.018630920761063798
Belize,BLZ,2033,136217.73219508695,0.018630920761063798
Belize,BLZ,2034,141381.99382153235,0.018630920761063798
Belize,BLZ,2035,146853.49252968113,0.018630920761063798
Belize,BLZ,2036,152922.7672124672,0.018630920761063798
Belize,BLZ,2037,159242.87757195786,0.018630920761063798
Belize,BLZ,2038,165824.19033893992,0.018630920761063798
Belize,BLZ,2039,172677.5006884654,0.018630920761063798
Belize,BLZ,2040,179939.36349263793,0.018630920761063798
Belize,BLZ,2041,187615.60371716088,0.018630920761063798
Belize,BLZ,2042,195619.31350054435,0.018630920761063798
Belize,BLZ,2043,203964.46274326628,0.018630920761063798
Belize,BLZ,2044,212665.61730385319,0.018630920761063798
Belize,BLZ,2045,221879.24336192512,0.018630920761063798
Belize,BLZ,2046,231284.5751763296,0.018630920761063798
Belize,BLZ,2047,241088.5935248988,0.018630920761063798
Belize,BLZ,2048,251308.19849746046,0.018630920761063798
Belize,BLZ,2049,261961.00656880107,0.018630920761063798
Belize,BLZ,2050,273222.1453392169,0.018630920761063798
Bolivia,BOL,2020,4300000,0.03256796303667679
Bolivia,BOL,2021,4458942.658814362,0.03256796303667679
Bolivia,BOL,2022,4623760.380138253,0.03256796303667679
Bolivia,BOL,2023,4794670.3263102695,0.03256796303667679
Bolivia,BOL,2024,4971897.686729357,0.03256796303667679
Bolivia,BOL,2025,5155675.974562315,0.03256796303667679
Bolivia,BOL,2026,5309979.455712687,0.03256796303667679
Bolivia,BOL,2027,5468901.063450651,0.03256796303667679
Bolivia,BOL,2028,5632579.013019437,0.03256796303667679
Bolivia,BOL,2029,5801155.65628632,0.03256796303667679
Bolivia,BOL,2030,6018659.5935433265,0.03256796303667679
Bolivia,BOL,2031,6221317.1056831395,0.03256796303667679
Bolivia,BOL,2032,6430798.407503756,0.03256796303667679
Bolivia,BOL,2033,6647333.266483897,0.03256796303667679
Bolivia,BOL,2034,6871159.186726172,0.03256796303667679
Bolivia,BOL,2035,7107916.0328885615,0.03256796303667679
Bolivia,BOL,2036,7362635.536250942,0.03256796303667679
Bolivia,BOL,2037,7626483.175777702,0.03256796303667679
Bolivia,BOL,2038,7899786.067644616,0.03256796303667679
Bolivia,BOL,2039,8182883.050573063,0.03256796303667679
Bolivia,BOL,2040,8482032.170974914,0.03256796303667679
Bolivia,BOL,2041,8794302.581941012,0.03256796303667679
Bolivia,BOL,2042,9118069.389949627,0.03256796303667679
Bolivia,BOL,2043,9453755.840816943,0.03256796303667679
Bolivia,BOL,2044,9801800.762373246,0.03256796303667679
Bolivia,BOL,2045,10169134.21201517,0.03256796303667679
Bolivia,BOL,2046,10544274.814707002,0.03256796303667679
Bolivia,BOL,2047,10933254.400035305,0.03256796303667679
Bolivia,BOL,2048,11336583.489759222,0.03256796303667679
Bolivia,BOL,2049,11754791.438847914,0.03256796303667679
Bolivia,BOL,2050,12195424.396371579,0.03256796303667679
Brazil,BRA,2020,55800000,0.012964786231585196
Brazil,BRA,2021,57095248.28439141,0.012964786231585196
Brazil,BRA,2022,58420562.30566847,0.012964786231585196
Brazil,BRA,2023,59776639.959783144,0.012964786231585196
Brazil,BRA,2024,61164195.342481926,0.012964786231585196
Brazil,BRA,2025,62583959.125340894,0.012964786231585196
Brazil,BRA,2026,63777003.9136767,0.012964786231585196
Brazil,BRA,2027,64992791.84397522,0.012964786231585196
Brazil,BRA,2028,66231756.47121391,0.012964786231585196
Brazil,BRA,2029,67494339.61527573,0.012964786231585196
Brazil,BRA,2030,69286156.20302469,0.012964786231585196
Brazil,BRA,2031,70816518.25586179,0.012964786231585196
Brazil,BRA,2032,72380682.2706074,0.012964786231585196
Brazil,BRA,2033,73979394.85008459,0.012964786231585196
Brazil,BRA,2034,75613419.0877501,0.012964786231585196
Brazil,BRA,2035,77342231.7573394,0.012964786231585196
Brazil,BRA,2036,79007161.59296179,0.012964786231585196
Brazil,BRA,2037,80707932.02038719,0.012964786231585196
Brazil,BRA,2038,82445314.57244128,0.012964786231585196
Brazil,BRA,2039,84220097.39057358,0.012964786231585196
Brazil,BRA,2040,86093042.58244342,0.012964786231585196
Brazil,BRA,2041,87909117.88158697,0.012964786231585196
Brazil,BRA,2042,89763502.07763119,0.012964786231585196
Brazil,BRA,2043,91657003.27119976,0.012964786231585196
Brazil,BRA,2044,93590446.60925978,0.012964786231585196
Brazil,BRA,2045,95625563.07177803,0.012964786231585196
Brazil,BRA,2046,97583013.71289182,0.012964786231585196
Brazil,BRA,2047,99580533.2737517,0.012964786231585196
Brazil,BRA,2048,101618941.96320271,0.012964786231585196
Brazil,BRA,2049,103699076.77972524,0.012964786231585196
Brazil,BRA,2050,105882543.19179319,0.012964786231585196
Barbados,BRB,2020,90000.00440305345,0.016246560693359887
Barbados,BRB,2021,93893.00043310873,0.016246560693359887
Barbados,BRB,2022,97954.38998925938,0.016246560693359887
Barbados,BRB,2023,102191.45701924429,0.016246560693359887
Barbados,BRB,2024,106611.8005416718,0.016246560693359887
Barbados,BRB,2025,111223.34827457058,0.016246560693359887
Barbados,BRB,2026,113633.64518168296,0.016246560693359887
Barbados,BRB,2027,116096.175107047,0.016246560693359887
Barbados,BRB,2028,118612.06998100197,0.016246560693359887
Barbados,BRB,2029,121182.48626370236,0.016246560693359887
Barbados,BRB,2030,124717.9226258961,0.016246560693359887
Barbados,BRB,2031,127559.52794684898,0.016246560693359887
Barbados,BRB,2032,130465.87713644601,0.016246560693359887
Barbados,BRB,2033,133438.44533569156,0.016246560693359887
Barbados,BRB,2034,136478.74129558317,0.016246560693359887
Barbados,BRB,2035,139694.32542793194,0.016246560693359887
Barbados,BRB,2036,142976.65186474618,0.016246560693359887
Barbados,BRB,2037,146336.10145459333,0.016246560693359887
Barbados,BRB,2038,149774.48632093173,0.016246560693359887
Barbados,BRB,2039,153293.66116576162,0.016246560693359887
Barbados,BRB,2040,157004.86575066377,0.016246560693359887
Barbados,BRB,2041,160696.26145655737,0.016246560693359887
Barbados,BRB,2042,164474.44684372836,0.016246560693359887
Barbados,BRB,2043,168341.46245439327,0.016246560693359887
Barbados,BRB,2044,172299.39680666273,0.016246560693359887
Barbados,BRB,2045,176462.74805479916,0.016246560693359887
Barbados,BRB,2046,180599.26079450184,0.016246560693359887
Barbados,BRB,2047,184832.7386888013,0.016246560693359887
Barbados,BRB,2048,189165.454725066,0.016246560693359887
Barbados,BRB,2049,193599.73517239807,0.016246560693359887
Barbados,BRB,2050,198251.71004764005,0.016246560693359887
Brunei Darussalam,BRN,2020,2300000,0.05856478658768006
Brunei Darussalam,BRN,2021,2347376.4268756984,0.05856478658768006
Brunei Darussalam,BRN,2022,2395728.7345442264,0.05856478658768006
Brunei Darussalam,BRN,2023,2445077.0246338537,0.05856478658768006
Brunei Darussalam,BRN,2024,2495441.8128351653,0.05856478658768006
Brunei Darussalam,BRN,2025,2546844.037430099,0.05856478658768006
Brunei Darussalam,BRN,2026,2616696.5119138355,0.05856478658768006
Brunei Darussalam,BRN,2027,2688464.835236286,0.05856478658768006
Brunei Darussalam,BRN,2028,2762201.5535212657,0.05856478658768006
Brunei Darussalam,BRN,2029,2837960.6540789,0.05856478658768006
Brunei Darussalam,BRN,2030,2938568.773907777,0.05856478658768006
Brunei Darussalam,BRN,2031,3005095.6147639407,0.05856478658768006
Brunei Darussalam,BRN,2032,3073128.5699549466,0.05856478658768006
Brunei Darussalam,BRN,2033,3142701.736701712,0.05856478658768006
Brunei Darussalam,BRN,2034,3213849.984158896,0.05856478658768006
Brunei Darussalam,BRN,2035,3294707.8212971734,0.05856478658768006
Brunei Darussalam,BRN,2036,3355074.01018109,0.05856478658768006
Brunei Darussalam,BRN,2037,3416546.2384949108,0.05856478658768006
Brunei Darussalam,BRN,2038,3479144.771278439,0.05856478658768006
Brunei Darussalam,BRN,2039,3542890.244870933,0.05856478658768006
Brunei Darussalam,BRN,2040,3614185.198778803,0.05856478658768006
Brunei Darussalam,BRN,2041,3667500.204111899,0.05856478658768006
Brunei Darussalam,BRN,2042,3721601.690944235,0.05856478658768006
Brunei Darussalam,BRN,2043,3776501.261134326,0.05856478658768006
Brunei Darussalam,BRN,2044,3832210.6876866375,0.05856478658768006
Brunei Darussalam,BRN,2045,3893347.943565197,0.05856478658768006
Brunei Darussalam,BRN,2046,3939949.441515132,0.05856478658768006
Brunei Darussalam,BRN,2047,3987108.736929527,0.05856478658768006
Brunei Darussalam,BRN,2048,4034832.5063751237,0.05856478658768006
Brunei Darussalam,BRN,2049,4083127.5063339495,0.05856478658768006
Brunei Darussalam,BRN,2050,4135164.873523317,0.05856478658768006
Bhutan,BTN,2020,40000.00053501469,0.0032960726058873626
Bhutan,BTN,2021,41287.83441890058,0.0032960726058873626
Bhutan,BTN,2022,42617.131205044025,0.0032960726058873626
Bhutan,BTN,2023,43989.225826688424,0.0032960726058873626
Bhutan,BTN,2024,45405.49619638323,0.0032960726058873626
Bhutan,BTN,2025,46867.364589739074,0.0032960726058873626
Bhutan,BTN,2026,49222.359769934395,0.0032960726058873626
Bhutan,BTN,2027,51695.68894111237,0.0032960726058873626
Bhutan,BTN,2028,54293.29815935826,0.0032960726058873626
Bhutan,BTN,2029,57021.43225867114,0.0032960726058873626
Bhutan,BTN,2030,60354.3397410391,0.0032960726058873626
Bhutan,BTN,2031,63034.34872363999,0.0032960726058873626
Bhutan,BTN,2032,65833.36237396883,0.0032960726058873626
Bhutan,BTN,2033,68756.66504406807,0.0032960726058873626
Bhutan,BTN,2034,71809.77573540229,0.0032960726058873626
Bhutan,BTN,2035,75183.2694592556,0.0032960726058873626
Bhutan,BTN,2036,78259.98219040949,0.0032960726058873626
