Country,iso3c,Year,extraction_5.4
Saint Vincent/Grenadines,VCT,2043,694668.0458521917
Saint Vincent/Grenadines,VCT,2044,703462.2951734588
Saint Vincent/Grenadines,VCT,2045,712256.5444947258
Saint Vincent/Grenadines,VCT,2046,721050.7938159928
Saint Vincent/Grenadines,VCT,2047,729845.0431372598
Saint Vincent/Grenadines,VCT,2048,738639.2924585268
Saint Vincent/Grenadines,VCT,2049,747433.5417797938
Saint Vincent/Grenadines,VCT,2050,756227.7911010608
Samoa,WSM,2021,224726.93568627723
Samoa,WSM,2022,228523.10591252148
Samoa,WSM,2023,232319.27613876574
Samoa,WSM,2024,236115.44636501
Samoa,WSM,2025,239911.61659125518
Samoa,WSM,2026,243707.78681749944
Samoa,WSM,2027,247503.9570437437
Samoa,WSM,2028,251300.12726998795
Samoa,WSM,2029,255096.2974962322
Samoa,WSM,2030,258892.46772247646
Samoa,WSM,2031,262688.6379487207
Samoa,WSM,2032,266484.808174965
Samoa,WSM,2033,270280.9784012092
Samoa,WSM,2034,274077.1486274535
Samoa,WSM,2035,277873.31885369774
Samoa,WSM,2036,281669.489079942
Samoa,WSM,2037,285465.65930618625
Samoa,WSM,2038,289261.8295324305
Samoa,WSM,2039,293057.99975867476
Samoa,WSM,2040,296854.169984919
Samoa,WSM,2041,300650.3402111642
Samoa,WSM,2042,304446.51043740846
Samoa,WSM,2043,308242.6806636527
Samoa,WSM,2044,312038.850889897
Samoa,WSM,2045,315835.02111614123
Samoa,WSM,2046,319631.1913423855
Samoa,WSM,2047,323427.36156862974
Samoa,WSM,2048,327223.531794874
Samoa,WSM,2049,331019.70202111825
Samoa,WSM,2050,334815.8722473625
Sao Tome and Principe,STP,2021,175692.02745098248
Sao Tome and Principe,STP,2022,180167.22835596092
Sao Tome and Principe,STP,2023,184642.4292609375
Sao Tome and Principe,STP,2024,189117.63016591407
Sao Tome and Principe,STP,2025,193592.8310708925
Sao Tome and Principe,STP,2026,198068.0319758691
Sao Tome and Principe,STP,2027,202543.23288084753
Sao Tome and Principe,STP,2028,207018.4337858241
Sao Tome and Principe,STP,2029,211493.63469080068
Sao Tome and Principe,STP,2030,215968.83559577912
Sao Tome and Principe,STP,2031,220444.0365007557
Sao Tome and Principe,STP,2032,224919.23740573414
Sao Tome and Principe,STP,2033,229394.4383107107
Sao Tome and Principe,STP,2034,233869.6392156873
Sao Tome and Principe,STP,2035,238344.84012066573
Sao Tome and Principe,STP,2036,242820.0410256423
Sao Tome and Principe,STP,2037,247295.24193062074
Sao Tome and Principe,STP,2038,251770.44283559732
Sao Tome and Principe,STP,2039,256245.6437405739
Sao Tome and Principe,STP,2040,260720.84464555234
Sao Tome and Principe,STP,2041,265196.0455505289
Sao Tome and Principe,STP,2042,269671.24645550735
Sao Tome and Principe,STP,2043,274146.44736048393
Sao Tome and Principe,STP,2044,278621.6482654605
Sao Tome and Principe,STP,2045,283096.84917043895
Sao Tome and Principe,STP,2046,287572.0500754155
Sao Tome and Principe,STP,2047,292047.25098039396
Sao Tome and Principe,STP,2048,296522.45188537054
Sao Tome and Principe,STP,2049,300997.6527903471
Sao Tome and Principe,STP,2050,305472.85369532555
Saudi Arabia,SAU,2021,506020326.87529755
Saudi Arabia,SAU,2022,516776306.77095413
Saudi Arabia,SAU,2023,527532286.6666107
Saudi Arabia,SAU,2024,538288266.5622673
Saudi Arabia,SAU,2025,549044246.4579239
Saudi Arabia,SAU,2026,559800226.3535767
Saudi Arabia,SAU,2027,570556206.2492332
Saudi Arabia,SAU,2028,581312186.1448898
Saudi Arabia,SAU,2029,592068166.0405464
Saudi Arabia,SAU,2030,602824145.936203
Saudi Arabia,SAU,2031,613580125.8318596
Saudi Arabia,SAU,2032,624336105.7275124
Saudi Arabia,SAU,2033,635092085.623169
Saudi Arabia,SAU,2034,645848065.5188255
Saudi Arabia,SAU,2035,656604045.4144821
Saudi Arabia,SAU,2036,667360025.3101387
Saudi Arabia,SAU,2037,678116005.2057953
Saudi Arabia,SAU,2038,688871985.1014519
Saudi Arabia,SAU,2039,699627964.9971046
Saudi Arabia,SAU,2040,710383944.8927612
Saudi Arabia,SAU,2041,721139924.7884178
Saudi Arabia,SAU,2042,731895904.6840744
Saudi Arabia,SAU,2043,742651884.579731
Saudi Arabia,SAU,2044,753407864.4753876
Saudi Arabia,SAU,2045,764163844.3710403
Saudi Arabia,SAU,2046,774919824.2666969
Saudi Arabia,SAU,2047,785675804.1623535
Saudi Arabia,SAU,2048,796431784.0580101
Saudi Arabia,SAU,2049,807187763.9536667
Saudi Arabia,SAU,2050,817943743.8493233
Senegal,SEN,2021,29242252.273725748
Senegal,SEN,2022,29867043.014268637
Senegal,SEN,2023,30491833.754811525
Senegal,SEN,2024,31116624.495354652
Senegal,SEN,2025,31741415.23589754
Senegal,SEN,2026,32366205.976440668
Senegal,SEN,2027,32990996.716983557
Senegal,SEN,2028,33615787.457526445
Senegal,SEN,2029,34240578.19806957
Senegal,SEN,2030,34865368.93861246
Senegal,SEN,2031,35490159.67915559
Senegal,SEN,2032,36114950.41969848
Senegal,SEN,2033,36739741.160241365
Senegal,SEN,2034,37364531.90078449
Senegal,SEN,2035,37989322.64132738
Senegal,SEN,2036,38614113.38187027
Senegal,SEN,2037,39238904.1224134
Senegal,SEN,2038,39863694.862956285
Senegal,SEN,2039,40488485.60349941
Senegal,SEN,2040,41113276.3440423
Senegal,SEN,2041,41738067.08458519
Senegal,SEN,2042,42362857.82512832
Senegal,SEN,2043,42987648.565671206
Senegal,SEN,2044,43612439.306214094
Senegal,SEN,2045,44237230.04675722
Senegal,SEN,2046,44862020.78730011
Senegal,SEN,2047,45486811.52784324
Senegal,SEN,2048,46111602.268386126
Senegal,SEN,2049,46736393.008929014
Senegal,SEN,2050,47361183.74947214
Serbia,SRB,2021,27962581.00952339
Serbia,SRB,2022,29490822.077380657
Serbia,SRB,2023,31019063.145237923
Serbia,SRB,2024,32547304.21309519
Serbia,SRB,2025,34075545.28095245
Serbia,SRB,2026,35603786.34880924
Serbia,SRB,2027,37132027.41666651
Serbia,SRB,2028,38660268.48452377
Serbia,SRB,2029,40188509.55238104
Serbia,SRB,2030,41716750.620238304
Serbia,SRB,2031,43244991.68809557
Serbia,SRB,2032,44773232.755952835
Serbia,SRB,2033,46301473.823809624
Serbia,SRB,2034,47829714.89166689
Serbia,SRB,2035,49357955.959524155
Serbia,SRB,2036,50886197.02738142
Serbia,SRB,2037,52414438.095238686
Serbia,SRB,2038,53942679.16309595
Serbia,SRB,2039,55470920.23095274
Serbia,SRB,2040,56999161.298810005
Serbia,SRB,2041,58527402.36666727
Serbia,SRB,2042,60055643.434524536
Serbia,SRB,2043,61583884.5023818
Serbia,SRB,2044,63112125.57023907
Serbia,SRB,2045,64640366.638095856
Serbia,SRB,2046,66168607.70595312
Serbia,SRB,2047,67696848.77381039
Serbia,SRB,2048,69225089.84166765
Serbia,SRB,2049,70753330.90952492
Serbia,SRB,2050,72281571.97738218
Serbia (and Montenegro),NA,2021,35475324.57142854
Serbia (and Montenegro),NA,2022,36040992.82857156
Serbia (and Montenegro),NA,2023,36606661.08571434
Serbia (and Montenegro),NA,2024,37172329.34285712
Serbia (and Montenegro),NA,2025,37737997.60000014
Serbia (and Montenegro),NA,2026,38303665.857142925
Serbia (and Montenegro),NA,2027,38869334.11428571
Serbia (and Montenegro),NA,2028,39435002.37142849
Serbia (and Montenegro),NA,2029,40000670.62857151
Serbia (and Montenegro),NA,2030,40566338.88571429
Serbia (and Montenegro),NA,2031,41132007.142857075
Serbia (and Montenegro),NA,2032,41697675.39999986
Serbia (and Montenegro),NA,2033,42263343.65714288
Serbia (and Montenegro),NA,2034,42829011.91428566
Serbia (and Montenegro),NA,2035,43394680.17142844
Serbia (and Montenegro),NA,2036,43960348.42857146
Serbia (and Montenegro),NA,2037,44526016.685714245
Serbia (and Montenegro),NA,2038,45091684.94285703
Serbia (and Montenegro),NA,2039,45657353.19999981
Serbia (and Montenegro),NA,2040,46223021.45714283
Serbia (and Montenegro),NA,2041,46788689.71428561
Serbia (and Montenegro),NA,2042,47354357.971428394
Serbia (and Montenegro),NA,2043,47920026.228571415
Serbia (and Montenegro),NA,2044,48485694.4857142
Serbia (and Montenegro),NA,2045,49051362.74285698
Serbia (and Montenegro),NA,2046,49617030.99999976
Serbia (and Montenegro),NA,2047,50182699.25714278
Serbia (and Montenegro),NA,2048,50748367.514285564
Serbia (and Montenegro),NA,2049,51314035.77142835
Serbia (and Montenegro),NA,2050,51879704.02857137
Seychelles,SYC,2021,646152.5239215754
Seychelles,SYC,2022,660293.2959577739
Seychelles,SYC,2023,674434.0679939725
Seychelles,SYC,2024,688574.840030171
Seychelles,SYC,2025,702715.6120663695
Seychelles,SYC,2026,716856.384102568
Seychelles,SYC,2027,730997.1561387703
Seychelles,SYC,2028,745137.9281749688
Seychelles,SYC,2029,759278.7002111673
Seychelles,SYC,2030,773419.4722473659
Seychelles,SYC,2031,787560.2442835644
Seychelles,SYC,2032,801701.0163197629
Seychelles,SYC,2033,815841.7883559614
Seychelles,SYC,2034,829982.56039216
Seychelles,SYC,2035,844123.3324283585
Seychelles,SYC,2036,858264.1044645607
Seychelles,SYC,2037,872404.8765007593
Seychelles,SYC,2038,886545.6485369578
Seychelles,SYC,2039,900686.4205731563
Seychelles,SYC,2040,914827.1926093549
Seychelles,SYC,2041,928967.9646455534
Seychelles,SYC,2042,943108.7366817519
Seychelles,SYC,2043,957249.5087179504
Seychelles,SYC,2044,971390.2807541527
Seychelles,SYC,2045,985531.0527903512
Seychelles,SYC,2046,999671.8248265497
Seychelles,SYC,2047,1013812.5968627483
Seychelles,SYC,2048,1027953.3688989468
Seychelles,SYC,2049,1042094.1409351453
Seychelles,SYC,2050,1056234.9129713438
Sierra Leone,SLE,2021,4013159.5835294127
Sierra Leone,SLE,2022,4063894.2281447947
Sierra Leone,SLE,2023,4114628.8727601767
Sierra Leone,SLE,2024,4165363.5173755586
Sierra Leone,SLE,2025,4216098.161990941
Sierra Leone,SLE,2026,4266832.8066063225
Sierra Leone,SLE,2027,4317567.451221719
Sierra Leone,SLE,2028,4368302.095837101
Sierra Leone,SLE,2029,4419036.740452483
Sierra Leone,SLE,2030,4469771.385067865
Sierra Leone,SLE,2031,4520506.029683247
Sierra Leone,SLE,2032,4571240.674298629
Sierra Leone,SLE,2033,4621975.318914011
Sierra Leone,SLE,2034,4672709.963529393
Sierra Leone,SLE,2035,4723444.60814479
Sierra Leone,SLE,2036,4774179.252760172
Sierra Leone,SLE,2037,4824913.897375554
Sierra Leone,SLE,2038,4875648.541990936
Sierra Leone,SLE,2039,4926383.186606318
Sierra Leone,SLE,2040,4977117.8312217
Sierra Leone,SLE,2041,5027852.475837082
Sierra Leone,SLE,2042,5078587.120452464
Sierra Leone,SLE,2043,5129321.765067846
Sierra Leone,SLE,2044,5180056.409683242
Sierra Leone,SLE,2045,5230791.054298624
Sierra Leone,SLE,2046,5281525.698914006
Sierra Leone,SLE,2047,5332260.343529388
Sierra Leone,SLE,2048,5382994.98814477
Sierra Leone,SLE,2049,5433729.632760152
Sierra Leone,SLE,2050,5484464.277375534
Singapore,SGP,2021,20768057.68235296
Singapore,SGP,2022,20633550.228959322
Singapore,SGP,2023,20499042.775565684
Singapore,SGP,2024,20364535.322171986
Singapore,SGP,2025,20230027.868778348
Singapore,SGP,2026,20095520.41538471
Singapore,SGP,2027,19961012.961991012
Singapore,SGP,2028,19826505.508597374
Singapore,SGP,2029,19691998.055203736
Singapore,SGP,2030,19557490.601810038
Singapore,SGP,2031,19422983.1484164
Singapore,SGP,2032,19288475.69502276
Singapore,SGP,2033,19153968.241629064
Singapore,SGP,2034,19019460.788235426
Singapore,SGP,2035,18884953.334841788
Singapore,SGP,2036,18750445.88144809
Singapore,SGP,2037,18615938.428054452
Singapore,SGP,2038,18481430.974660814
Singapore,SGP,2039,18346923.521267116
Singapore,SGP,2040,18212416.067873478
Singapore,SGP,2041,18077908.61447978
Singapore,SGP,2042,17943401.161086142
Singapore,SGP,2043,17808893.707692504
Singapore,SGP,2044,17674386.254298806
Singapore,SGP,2045,17539878.800905168
Singapore,SGP,2046,17405371.34751153
Singapore,SGP,2047,17270863.894117832
Singapore,SGP,2048,17136356.440724194
Singapore,SGP,2049,17001848.987330556
Singapore,SGP,2050,16867341.53393686
Slovakia,SVK,2021,39581469.03174615
Slovakia,SVK,2022,39947015.004378915
Slovakia,SVK,2023,40312560.97701168
Slovakia,SVK,2024,40678106.94964433
Slovakia,SVK,2025,41043652.92227709
Slovakia,SVK,2026,41409198.89490974
Slovakia,SVK,2027,41774744.867542505
Slovakia,SVK,2028,42140290.84017527
Slovakia,SVK,2029,42505836.81280792
Slovakia,SVK,2030,42871382.78544068
Slovakia,SVK,2031,43236928.75807333
Slovakia,SVK,2032,43602474.730706096
Slovakia,SVK,2033,43968020.70333874
Slovakia,SVK,2034,44333566.67597151
Slovakia,SVK,2035,44699112.648604274
Slovakia,SVK,2036,45064658.62123692
Slovakia,SVK,2037,45430204.593869686
Slovakia,SVK,2038,45795750.56650233
Slovakia,SVK,2039,46161296.5391351
Slovakia,SVK,2040,46526842.511767745
Slovakia,SVK,2041,46892388.48440051
Slovakia,SVK,2042,47257934.45703328
Slovakia,SVK,2043,47623480.42966592
Slovakia,SVK,2044,47989026.40229869
Slovakia,SVK,2045,48354572.374931335
Slovakia,SVK,2046,48720118.3475641
Slovakia,SVK,2047,49085664.32019675
Slovakia,SVK,2048,49451210.29282951
Slovakia,SVK,2049,49816756.26546228
Slovakia,SVK,2050,50182302.238094926
Slovenia,SVN,2021,21956626.763546765
Slovenia,SVN,2022,22141846.78226596
Slovenia,SVN,2023,22327066.800985157
Slovenia,SVN,2024,22512286.819704413
Slovenia,SVN,2025,22697506.83842361
Slovenia,SVN,2026,22882726.857142806
Slovenia,SVN,2027,23067946.875862002
Slovenia,SVN,2028,23253166.89458126
Slovenia,SVN,2029,23438386.913300455
Slovenia,SVN,2030,23623606.93201965
Slovenia,SVN,2031,23808826.950738907
Slovenia,SVN,2032,23994046.969458103
Slovenia,SVN,2033,24179266.9881773
Slovenia,SVN,2034,24364487.006896496
Slovenia,SVN,2035,24549707.02561575
Slovenia,SVN,2036,24734927.044334948
Slovenia,SVN,2037,24920147.063054144
Slovenia,SVN,2038,25105367.08177334
Slovenia,SVN,2039,25290587.100492597
Slovenia,SVN,2040,25475807.119211793
Slovenia,SVN,2041,25661027.13793099
Slovenia,SVN,2042,25846247.156650186
Slovenia,SVN,2043,26031467.17536944
Slovenia,SVN,2044,26216687.194088638
Slovenia,SVN,2045,26401907.212807834
Slovenia,SVN,2046,26587127.23152703
Slovenia,SVN,2047,26772347.250246286
Slovenia,SVN,2048,26957567.268965483
Slovenia,SVN,2049,27142787.28768468
Slovenia,SVN,2050,27328007.306403935
Solomon Islands,SLB,2021,266061.7027451005
Solomon Islands,SLB,2022,272115.94319758937
Solomon Islands,SLB,2023,278170.18365007825
Solomon Islands,SLB,2024,284224.4241025653
Solomon Islands,SLB,2025,290278.66455505416
Solomon Islands,SLB,2026,296332.90500754304
Solomon Islands,SLB,2027,302387.1454600319
Solomon Islands,SLB,2028,308441.3859125208
Solomon Islands,SLB,2029,314495.6263650097
Solomon Islands,SLB,2030,320549.8668174986
Solomon Islands,SLB,2031,326604.1072699856
Solomon Islands,SLB,2032,332658.3477224745
Solomon Islands,SLB,2033,338712.58817496337
Solomon Islands,SLB,2034,344766.82862745225
Solomon Islands,SLB,2035,350821.06907994114
Solomon Islands,SLB,2036,356875.30953243
Solomon Islands,SLB,2037,362929.5499849189
Solomon Islands,SLB,2038,368983.7904374059
Solomon Islands,SLB,2039,375038.0308898948
Solomon Islands,SLB,2040,381092.2713423837
Solomon Islands,SLB,2041,387146.5117948726
Solomon Islands,SLB,2042,393200.75224736147
Solomon Islands,SLB,2043,399254.99269985035
Solomon Islands,SLB,2044,405309.23315233923
Solomon Islands,SLB,2045,411363.47360482626
Solomon Islands,SLB,2046,417417.71405731514
Solomon Islands,SLB,2047,423471.954509804
Solomon Islands,SLB,2048,429526.1949622929
Solomon Islands,SLB,2049,435580.4354147818
Solomon Islands,SLB,2050,441634.6758672707
Somalia,SOM,2021,-86537.60549019836
Somalia,SOM,2022,-94311.69137255102
Somalia,SOM,2023,-102085.77725490369
Somalia,SOM,2024,-109859.86313725635
Somalia,SOM,2025,-117633.94901960902
Somalia,SOM,2026,-125408.03490196168
Somalia,SOM,2027,-133182.12078431435
Somalia,SOM,2028,-140956.206666667
Somalia,SOM,2029,-148730.29254901968
Somalia,SOM,2030,-156504.3784313742
Somalia,SOM,2031,-164278.46431372687
Somalia,SOM,2032,-172052.55019607954
Somalia,SOM,2033,-179826.6360784322
Somalia,SOM,2034,-187600.72196078487
Somalia,SOM,2035,-195374.80784313753
Somalia,SOM,2036,-203148.8937254902
Somalia,SOM,2037,-210922.97960784286
Somalia,SOM,2038,-218697.06549019553
Somalia,SOM,2039,-226471.1513725482
Somalia,SOM,2040,-234245.23725490086
Somalia,SOM,2041,-242019.32313725352
Somalia,SOM,2042,-249793.40901960805
Somalia,SOM,2043,-257567.49490196072
Somalia,SOM,2044,-265341.5807843134
Somalia,SOM,2045,-273115.66666666605
Somalia,SOM,2046,-280889.7525490187
Somalia,SOM,2047,-288663.8384313714
Somalia,SOM,2048,-296437.92431372404
Somalia,SOM,2049,-304212.0101960767
Somalia,SOM,2050,-311986.0960784294
South Africa,ZAF,2021,174606706.20156956
South Africa,ZAF,2022,176005814.40238428
South Africa,ZAF,2023,177404922.60319853
South Africa,ZAF,2024,178804030.80401325
South Africa,ZAF,2025,180203139.0048275
South Africa,ZAF,2026,181602247.20564222
South Africa,ZAF,2027,183001355.40645647
South Africa,ZAF,2028,184400463.6072712
South Africa,ZAF,2029,185799571.80808544
South Africa,ZAF,2030,187198680.00890017
South Africa,ZAF,2031,188597788.2097144
South Africa,ZAF,2032,189996896.41052866
South Africa,ZAF,2033,191396004.61134338
South Africa,ZAF,2034,192795112.81215763
South Africa,ZAF,2035,194194221.01297235
South Africa,ZAF,2036,195593329.2137866
South Africa,ZAF,2037,196992437.41460133
South Africa,ZAF,2038,198391545.61541557
South Africa,ZAF,2039,199790653.8162303
South Africa,ZAF,2040,201189762.01704454
South Africa,ZAF,2041,202588870.21785927
South Africa,ZAF,2042,203987978.41867352
South Africa,ZAF,2043,205387086.61948824
South Africa,ZAF,2044,206786194.8203025
South Africa,ZAF,2045,208185303.0211172
South Africa,ZAF,2046,209584411.22193146
South Africa,ZAF,2047,210983519.42274618
South Africa,ZAF,2048,212382627.62356043
South Africa,ZAF,2049,213781735.82437468
South Africa,ZAF,2050,215180844.0251894
South Korea,KOR,2021,561586561.0847092
South Korea,KOR,2022,571425273.7440758
South Korea,KOR,2023,581263986.4034424
South Korea,KOR,2024,591102699.062809
South Korea,KOR,2025,600941411.7221756
South Korea,KOR,2026,610780124.3815422
South Korea,KOR,2027,620618837.0409088
South Korea,KOR,2028,630457549.7002754
South Korea,KOR,2029,640296262.359642
South Korea,KOR,2030,650134975.0190086
South Korea,KOR,2031,659973687.6783752
South Korea,KOR,2032,669812400.3377419
South Korea,KOR,2033,679651112.9971085
South Korea,KOR,2034,689489825.6564751
South Korea,KOR,2035,699328538.3158417
South Korea,KOR,2036,709167250.9752083
South Korea,KOR,2037,719005963.6345711
South Korea,KOR,2038,728844676.2939377
South Korea,KOR,2039,738683388.9533043
South Korea,KOR,2040,748522101.6126709
South Korea,KOR,2041,758360814.2720375
South Korea,KOR,2042,768199526.9314041
South Korea,KOR,2043,778038239.5907707
South Korea,KOR,2044,787876952.2501373
South Korea,KOR,2045,797715664.9095039
