,Country Name,iso3c,Population,year,Average household size (number of members),gdp_ppp,GDP,average_household_size,num_households,gdp_per_capita,avg_m2_capita,residential_building_stock_m2,total_building_stock_m2,,
4243,Singapore,SGP,6006136,2037,2.95,731.4560852,7.31456E+11,2.95,2035978.305,121784.8023,121.7848023,731456085.2,1462912170,,
4244,Singapore,SGP,6009915,2041,2.95,735.1522745,7.35152E+11,2.95,2037259.322,122323.2399,122.3232399,735152274.5,1470304549,,
4245,Singapore,SGP,6010390,2038,2.95,733.0844014,7.33084E+11,2.95,2037420.339,121969.523,121.969523,733084401.4,1466168803,,
4246,Singapore,SGP,6012226,2040,2.95,736.3519164,7.36352E+11,2.95,2038042.712,122475.7546,122.4757546,736351916.4,1472703833,,
4247,Singapore,SGP,6012287,2039,2.95,734.7163424,7.34716E+11,2.95,2038063.39,122202.4734,122.2024734,734716342.4,1469432685,,
4248,Slovak Republic,SVK,4688560,2050,2.9,285.9053516,2.85905E+11,2.9,1616744.828,60979.35221,60.97935221,285905351.6,571810703.2,,
4249,Slovak Republic,SVK,4710365,2049,2.9,282.652172,2.82652E+11,2.9,1624263.793,60006.42668,60.00642668,282652172,565304344,,
4250,Slovak Republic,SVK,4731257,2048,2.9,279.4360088,2.79436E+11,2.9,1631467.931,59061.68462,59.06168462,279436008.8,558872017.6,,
4251,Slovak Republic,SVK,4752142,2047,2.9,276.2564408,2.76256E+11,2.9,1638669.655,58133.03574,58.13303574,276256440.8,552512881.5,,
4252,Slovak Republic,SVK,4772988,2046,2.9,273.1130515,2.73113E+11,2.9,1645857.931,57220.5611,57.2205611,273113051.5,546226103,,
4253,Slovak Republic,SVK,4793992,2045,2.9,270.0054293,2.70005E+11,2.9,1653100.69,56321.62701,56.32162701,270005429.3,540010858.7,,
4254,Slovak Republic,SVK,4814934,2044,2.9,266.4692247,2.66469E+11,2.9,1660322.069,55342.23828,55.34223828,266469224.7,532938449.5,,
4255,Slovak Republic,SVK,4836005,2043,2.9,262.9793331,2.62979E+11,2.9,1667587.931,54379.45847,54.37945847,262979333.1,525958666.1,,
4256,Slovak Republic,SVK,4857010,2042,2.9,259.5351478,2.59535E+11,2.9,1674831.034,53435.1685,53.4351685,259535147.8,519070295.5,,
4257,Slovak Republic,SVK,4878309,2041,2.9,256.1360703,2.56136E+11,2.9,1682175.517,52505.09352,52.50509352,256136070.3,512272140.5,,
4258,Slovak Republic,SVK,4899862,2040,2.9,252.7815098,2.52782E+11,2.9,1689607.586,51589.51614,51.58951614,252781509.8,505563019.5,,
4259,Slovak Republic,SVK,4921435,2039,2.9,248.4941581,2.48494E+11,2.9,1697046.552,50492.2158,50.4922158,248494158.1,496988316.2,,
4260,Slovak Republic,SVK,4943124,2038,2.9,244.2795229,2.4428E+11,2.9,1704525.517,49418.04472,49.41804472,244279522.9,488559045.8,,
4261,Slovak Republic,SVK,4964693,2037,2.9,240.1363709,2.40136E+11,2.9,1711963.103,48368.8258,48.3688258,240136370.9,480272741.8,,
4262,Slovak Republic,SVK,4985929,2036,2.9,236.0634896,2.36063E+11,2.9,1719285.862,47345.93887,47.34593887,236063489.6,472126979.3,,
4263,Slovak Republic,SVK,5006704,2035,2.9,232.0596873,2.3206E+11,2.9,1726449.655,46349.79166,46.34979166,232059687.3,464119374.6,,
4264,Slovak Republic,SVK,5026925,2034,2.9,227.2868736,2.27287E+11,2.9,1733422.414,45213.89787,45.21389787,227286873.6,454573747.1,,
4265,Slovak Republic,SVK,5046113,2033,2.9,222.6122231,2.22612E+11,2.9,1740038.966,44115.58424,44.11558424,222612223.1,445224446.3,,
4266,Slovak Republic,SVK,5064188,2032,2.9,218.0337171,2.18034E+11,2.9,1746271.724,43054.03297,43.05403297,218033717.1,436067434.2,,
4267,Slovak Republic,SVK,5081037,2031,2.9,213.549378,2.13549E+11,2.9,1752081.724,42028.69966,42.02869966,213549378,427098756,,
4268,Slovak Republic,SVK,5096504,2030,2.9,209.1572692,2.09157E+11,2.9,1757415.172,41039.36133,41.03936133,209157269.2,418314538.3,,
4269,Slovak Republic,SVK,5110567,2029,2.9,203.5764978,2.03576E+11,2.9,1762264.483,39834.42498,39.83442498,203576497.8,407152995.5,,
4270,Slovak Republic,SVK,5122990,2028,2.9,198.1446335,1.98145E+11,2.9,1766548.276,38677.53665,38.67753665,198144633.5,396289267,,
4271,Slovak Republic,SVK,5133771,2027,2.9,192.8577032,1.92858E+11,2.9,1770265.862,37566.47953,37.56647953,192857703.2,385715406.4,,
4272,Slovak Republic,SVK,5149697,2026,2.9,187.7118397,1.87712E+11,2.9,1775757.586,36451.04551,36.45104551,187711839.7,375423679.4,,
4273,Slovak Republic,SVK,5177395,2025,2.9,182.7032791,1.82703E+11,2.9,1785308.621,35288.64981,35.28864981,182703279.1,365406558.1,,
4274,Slovak Republic,SVK,5237360,2024,2.9,179.8731968,1.79873E+11,2.9,1805986.207,34344.24916,34.34424916,179873196.8,359746393.6,,
4275,Slovak Republic,SVK,5322188,2023,2.9,177.0869526,1.77087E+11,2.9,1835237.241,33273.33657,33.27333657,177086952.6,354173905.2,,
4276,Slovak Republic,SVK,5431752,2022,2.9,174.3438675,1.74344E+11,2.9,1873017.931,32097.17002,32.09717002,174343867.5,348687734.9,,
4277,Slovak Republic,SVK,5447247,2021,2.9,171.6432729,1.71643E+11,2.9,1878361.034,31510.09544,31.51009544,171643272.9,343286545.7,,
4278,Slovak Republic,SVK,5458827,2020,2.9,168.9845106,1.68985E+11,2.9,1882354.138,30956.19454,30.95619454,168984510.6,337969021.2,,
4279,Slovenia,SVN,1979010,2050,2.47,121.183337,1.21183E+11,2.47,801218.6235,61234.32271,61.23432271,121183337,242366674,,
4280,Slovenia,SVN,1986292,2049,2.47,120.3072941,1.20307E+11,2.47,804166.8016,60568.78551,60.56878551,120307294.1,240614588.2,,
4281,Slovenia,SVN,1993189,2048,2.47,119.4375842,1.19438E+11,2.47,806959.1093,59922.8594,59.9228594,119437584.2,238875168.4,,
4282,Slovenia,SVN,1999878,2047,2.47,118.5741615,1.18574E+11,2.47,809667.2065,59290.69747,59.29069747,118574161.5,237148323,,
4283,Slovenia,SVN,2006482,2046,2.47,117.7169805,1.17717E+11,2.47,812340.8907,58668.34614,58.66834614,117716980.5,235433961,,
4284,Slovenia,SVN,2012887,2045,2.47,116.8659962,1.16866E+11,2.47,814934.0081,58058.89558,58.05889558,116865996.2,233731992.3,,
4285,Slovenia,SVN,2019140,2044,2.47,116.0428716,1.16043E+11,2.47,817465.587,57471.43417,57.47143417,116042871.6,232085743.2,,
4286,Slovenia,SVN,2025173,2043,2.47,115.2255446,1.15226E+11,2.47,819908.0972,56896.64269,56.89664269,115225544.6,230451089.1,,
4287,Slovenia,SVN,2031004,2042,2.47,114.4139742,1.14414E+11,2.47,822268.8259,56333.70207,56.33370207,114413974.2,228827948.5,,
4288,Slovenia,SVN,2036769,2041,2.47,113.6081201,1.13608E+11,2.47,824602.834,55778.59839,55.77859839,113608120.1,227216240.1,,
4289,Slovenia,SVN,2042432,2040,2.47,112.8079418,1.12808E+11,2.47,826895.5466,55232.16527,55.23216527,112807941.8,225615883.5,,
4290,Slovenia,SVN,2048063,2039,2.47,111.6967929,1.11697E+11,2.47,829175.3036,54537.772,54.537772,111696792.9,223393585.9,,
4291,Slovenia,SVN,2053667,2038,2.47,110.5965888,1.10597E+11,2.47,831444.1296,53853.22394,53.85322394,110596588.8,221193177.7,,
4292,Slovenia,SVN,2059180,2037,2.47,109.5072217,1.09507E+11,2.47,833676.1134,53180.01421,53.18001421,109507221.7,219014443.3,,
4293,Slovenia,SVN,2064555,2036,2.47,108.4285847,1.08429E+11,2.47,835852.2267,52519.10685,52.51910685,108428584.7,216857169.3,,
4294,Slovenia,SVN,2069803,2035,2.47,107.3605721,1.07361E+11,2.47,837976.9231,51869.94711,51.86994711,107360572.1,214721144.3,,
4295,Slovenia,SVN,2074836,2034,2.47,105.9397275,1.0594E+11,2.47,840014.5749,51059.32588,51.05932588,105939727.5,211879454.9,,
4296,Slovenia,SVN,2079640,2033,2.47,104.5376867,1.04538E+11,2.47,841959.5142,50267.20332,50.26720332,104537686.7,209075373.4,,
4297,Slovenia,SVN,2084133,2032,2.47,103.154201,1.03154E+11,2.47,843778.5425,49495.01833,49.49501833,103154201,206308402.1,,
4298,Slovenia,SVN,2088295,2031,2.47,101.7890248,1.01789E+11,2.47,845463.5628,48742.64644,48.74264644,101789024.8,203578049.7,,
4299,Slovenia,SVN,2092139,2030,2.47,100.4419158,1.00442E+11,2.47,847019.8381,48009.19816,48.00919816,100441915.8,200883831.7,,
4300,Slovenia,SVN,2095615,2029,2.47,98.83838428,98838384278,2.47,848427.1255,47164.38099,47.16438099,98838384.28,197676768.6,,
4301,Slovenia,SVN,2098700,2028,2.47,97.26045272,97260452722,2.47,849676.1134,46343.18994,46.34318994,97260452.72,194520905.4,,
4302,Slovenia,SVN,2101317,2027,2.47,95.70771247,95707712473,2.47,850735.6275,45546.53699,45.54653699,95707712.47,191415424.9,,
4303,Slovenia,SVN,2102419,2020,2.47,77.94427165,77944271645,2.47,851181.7814,37073.61456,37.07361456,77944271.65,155888543.3,,
4304,Slovenia,SVN,2103511,2026,2.47,94.17976136,94179761356,2.47,851623.8866,44772.6498,44.7726498,94179761.36,188359522.7,,
4305,Slovenia,SVN,2105297,2025,2.47,92.67620362,92676203619,2.47,852346.9636,44020.48909,44.02048909,92676203.62,185352407.2,,
4306,Slovenia,SVN,2106712,2024,2.47,89.52234064,89522340641,2.47,852919.8381,42493.86752,42.49386752,89522340.64,179044681.3,,
4307,Slovenia,SVN,2107819,2023,2.47,86.47580674,86475806743,2.47,853368.0162,41026.20137,41.02620137,86475806.74,172951613.5,,
4308,Slovenia,SVN,2108079,2021,2.47,80.69024043,80690240427,2.47,853473.2794,38276.6682,38.2766682,80690240.43,161380480.9,,
4309,Slovenia,SVN,2108732,2022,2.47,83.53294941,83532949411,2.47,853737.6518,39612.88083,39.61288083,83532949.41,167065898.8,,
4310,Solomon Islands,SLB,1016888,2039,5.5,3.219772395,3219772395,5.5,184888.7273,3166.299922,3.166299922,3219772.395,6439544.79,,
4311,Solomon Islands,SLB,1035616,2040,5.5,3.429808729,3429808729,5.5,188293.8182,3311.853746,3.311853746,3429808.729,6859617.458,,
4312,Solomon Islands,SLB,1054447,2041,5.5,3.669516108,3669516108,5.5,191717.6364,3480.038454,3.480038454,3669516.108,7339032.215,,
4313,Solomon Islands,SLB,1073371,2042,5.5,3.925976498,3925976498,5.5,195158.3636,3657.613722,3.657613722,3925976.498,7851952.997,,
4314,Solomon Islands,SLB,1092351,2043,5.5,4.20036076,4200360760,5.5,198609.2727,3845.24824,3.84524824,4200360.76,8400721.52,,
4315,Solomon Islands,SLB,1111355,2044,5.5,4.493921581,4493921581,5.5,202064.5455,4043.641844,4.043641844,4493921.581,8987843.162,,
4316,Solomon Islands,SLB,1130412,2045,5.5,4.807999201,4807999201,5.5,205529.4545,4253.315783,4.253315783,4807999.201,9615998.402,,
4317,Solomon Islands,SLB,1149476,2046,5.5,5.153836563,5153836563,5.5,208995.6364,4483.639992,4.483639992,5153836.563,10307673.13,,
4318,Solomon Islands,SLB,1168539,2047,5.5,5.524549862,5524549862,5.5,212461.6364,4727.741104,4.727741104,5524549.862,11049099.72,,
4319,Solomon Islands,SLB,1187560,2048,5.5,5.921928412,5921928412,5.5,215920,4986.635128,4.986635128,5921928.412,11843856.82,,
4320,Solomon Islands,SLB,1206524,2049,5.5,6.347890235,6347890235,5.5,219368,5261.30457,5.26130457,6347890.235,12695780.47,,
4321,Solomon Islands,SLB,1225407,2050,5.5,6.804491312,6804491312,5.5,222801.2727,5552.841882,5.552841882,6804491.312,13608982.62,,
4322,Solomon Islands,SLB,691191,2020,5.5,1.471916199,1471916199,5.5,125671.0909,2129.536118,2.129536118,1471916.199,2943832.398,,
4323,Solomon Islands,SLB,707851,2021,5.5,1.482634657,1482634657,5.5,128700.1818,2094.557551,2.094557551,1482634.657,2965269.314,,
4324,Solomon Islands,SLB,724273,2022,5.5,1.493431167,1493431167,5.5,131686,2061.972719,2.061972719,1493431.167,2986862.334,,
4325,Solomon Islands,SLB,740424,2023,5.5,1.504306297,1504306297,5.5,134622.5455,2031.682248,2.031682248,1504306.297,3008612.593,,
4326,Solomon Islands,SLB,756673,2024,5.5,1.515260619,1515260619,5.5,137576.9091,2002.530312,2.002530312,1515260.619,3030521.238,,
4327,Solomon Islands,SLB,773027,2025,5.5,1.52629471,1526294710,5.5,140550.3636,1974.439069,1.974439069,1526294.71,3052589.42,,
4328,Solomon Islands,SLB,789449,2026,5.5,1.593894527,1593894527,5.5,143536.1818,2018.996195,2.018996195,1593894.527,3187789.055,,
4329,Solomon Islands,SLB,805947,2027,5.5,1.664488351,1664488351,5.5,146535.8182,2065.257828,2.065257828,1664488.351,3328976.701,,
4330,Solomon Islands,SLB,822593,2028,5.5,1.738208785,1738208785,5.5,149562.3636,2113.084824,2.113084824,1738208.785,3476417.57,,
4331,Solomon Islands,SLB,839363,2029,5.5,1.815194308,1815194308,5.5,152611.4545,2162.585565,2.162585565,1815194.308,3630388.616,,
4332,Solomon Islands,SLB,856264,2030,5.5,1.895589531,1895589531,5.5,155684.3636,2213.790993,2.213790993,1895589.531,3791179.062,,
4333,Solomon Islands,SLB,873346,2031,5.5,2.003570796,2003570796,5.5,158790.1818,2294.13176,2.29413176,2003570.796,4007141.592,,
4334,Solomon Islands,SLB,890636,2032,5.5,2.117703157,2117703157,5.5,161933.8182,2377.742598,2.377742598,2117703.157,4235406.314,,
4335,Solomon Islands,SLB,908135,2033,5.5,2.238337008,2238337008,5.5,165115.4545,2464.762407,2.464762407,2238337.008,4476674.016,,
4336,Solomon Islands,SLB,925799,2034,5.5,2.365842703,2365842703,5.5,168327.0909,2555.460422,2.555460422,2365842.703,4731685.407,,
4337,Solomon Islands,SLB,943640,2035,5.5,2.500611694,2500611694,5.5,171570.9091,2649.963645,2.649963645,2500611.694,5001223.388,,
4338,Solomon Islands,SLB,961667,2036,5.5,2.663734812,2663734812,5.5,174848.5455,2769.913923,2.769913923,2663734.812,5327469.624,,
4339,Solomon Islands,SLB,979865,2037,5.5,2.837498987,2837498987,5.5,178157.2727,2895.806042,2.895806042,2837498.987,5674997.975,,
4340,Solomon Islands,SLB,998284,2038,5.5,3.022598371,3022598371,5.5,181506.1818,3027.794065,3.027794065,3022598.371,6045196.741,,
4341,South Africa,ZAF,58801927,2020,3.2,749.296191,7.49296E+11,3.2,18375602.19,12742.71489,12.74271489,749296191,1498592382,,
4342,South Africa,ZAF,59392255,2021,3.2,764.5289477,7.64529E+11,3.2,18560079.69,12872.53612,12.87253612,764528947.7,1529057895,,
4343,South Africa,ZAF,59893885,2022,3.2,780.0713775,7.80071E+11,3.2,18716839.06,13024.22405,13.02422405,780071377.5,1560142755,,
4344,South Africa,ZAF,60414495,2023,3.2,795.9297759,7.9593E+11,3.2,18879529.69,13174.48364,13.17448364,795929775.9,1591859552,,
4345,South Africa,ZAF,61020221,2024,3.2,812.1105664,8.12111E+11,3.2,19068819.06,13308.87619,13.30887619,812110566.4,1624221133,,
4346,South Africa,ZAF,61673081,2025,3.2,828.6203029,8.2862E+11,3.2,19272837.81,13435.68846,13.43568846,828620302.9,1657240606,,
4347,South Africa,ZAF,62305039,2026,3.2,854.5471158,8.54547E+11,3.2,19470324.69,13715.53777,13.71553777,854547115.8,1709094232,,
4348,South Africa,ZAF,62918916,2027,3.2,881.2851563,8.81285E+11,3.2,19662161.25,14006.68054,14.00668054,881285156.3,1762570313,,
4349,South Africa,ZAF,63514502,2028,3.2,908.8598069,9.0886E+11,3.2,19848281.88,14309.48489,14.30948489,908859806.9,1817719614,,
4350,South Africa,ZAF,64093732,2029,3.2,937.2972446,9.37297E+11,3.2,20029291.25,14623.8519,14.6238519,937297244.6,1874594489,,
4351,South Africa,ZAF,64659278,2030,3.2,966.6244651,9.66624E+11,3.2,20206024.38,14949.5091,14.9495091,966624465.1,1933248930,,
4352,South Africa,ZAF,65211526,2031,3.2,998.3098917,9.9831E+11,3.2,20378601.88,15308.79513,15.30879513,998309891.7,1996619783,,
4353,South Africa,ZAF,65752924,2032,3.2,1031.033949,1.03103E+12,3.2,20547788.75,15680.42737,15.68042737,1031033949,2062067899,,
4354,South Africa,ZAF,66284189,2033,3.2,1064.830684,1.06483E+12,3.2,20713809.06,16064.62567,16.06462567,1064830684,2129661368,,
4355,South Africa,ZAF,66804167,2034,3.2,1099.735257,1.09974E+12,3.2,20876302.19,16462.07575,16.46207575,1099735257,2199470515,,
4356,South Africa,ZAF,67314133,2035,3.2,1135.783984,1.13578E+12,3.2,21035666.56,16872.89033,16.87289033,1135783984,2271567967,,
4357,South Africa,ZAF,67815933,2036,3.2,1172.305663,1.17231E+12,3.2,21192479.06,17286.58165,17.28658165,1172305663,2344611326,,
4358,South Africa,ZAF,68308246,2037,3.2,1210.001715,1.21E+12,3.2,21346326.88,17713.84548,17.71384548,1210001715,2420003429,,
4359,South Africa,ZAF,68788495,2038,3.2,1248.909901,1.24891E+12,3.2,21496404.69,18155.79627,18.15579627,1248909901,2497819801,,
4360,South Africa,ZAF,69256823,2039,3.2,1289.069198,1.28907E+12,3.2,21642757.19,18612.88379,18.61288379,1289069198,2578138397,,
4361,South Africa,ZAF,69713937,2040,3.2,1330.519837,1.33052E+12,3.2,21785605.31,19085.421,19.085421,1330519837,2661039675,,
4362,South Africa,ZAF,70160652,2041,3.2,1369.882142,1.36988E+12,3.2,21925203.75,19524.93461,19.52493461,1369882142,2739764285,,
4363,South Africa,ZAF,70595132,2042,3.2,1410.408948,1.41041E+12,3.2,22060978.75,19978.84143,19.97884143,1410408948,2820817896,,
4364,South Africa,ZAF,71016168,2043,3.2,1452.134705,1.45213E+12,3.2,22192552.5,20447.9451,20.4479451,1452134705,2904269410,,
4365,South Africa,ZAF,71423671,2044,3.2,1495.094883,1.49509E+12,3.2,22319897.19,20932.76447,20.93276447,1495094883,2990189766,,
4366,South Africa,ZAF,71816201,2045,3.2,1539.326002,1.53933E+12,3.2,22442562.81,21434.24436,21.43424436,1539326002,3078652003,,
4367,South Africa,ZAF,72192155,2046,3.2,1580.216038,1.58022E+12,3.2,22560048.44,21889.02711,21.88902711,1580216038,3160432076,,
4368,South Africa,ZAF,72551393,2047,3.2,1622.192261,1.62219E+12,3.2,22672310.31,22359.21592,22.35921592,1622192261,3244384522,,
4369,South Africa,ZAF,72894219,2048,3.2,1665.283524,1.66528E+12,3.2,22779443.44,22845.20702,22.84520702,1665283524,3330567047,,
4370,South Africa,ZAF,73220860,2049,3.2,1709.519445,1.70952E+12,3.2,22881518.75,23347.4374,23.3474374,1709519445,3419038891,,
4371,South Africa,ZAF,73529753,2050,3.2,1754.930432,1.75493E+12,3.2,22978047.81,23866.94311,23.86694311,1754930432,3509860864,,
4372,Spain,ESP,43807376,2050,2.58,2933.62298,2.93362E+12,2.58,16979603.1,66966.41635,66.96641635,2933622980,5867245961,,
4373,Spain,ESP,44068664,2049,2.58,2889.973254,2.88997E+12,2.58,17080877.52,65578.8715,65.5788715,2889973254,5779946507,,
4374,Spain,ESP,44313224,2048,2.58,2846.972996,2.84697E+12,2.58,17175668.22,64246.57787,64.24657787,2846972996,5693945993,,
4375,Spain,ESP,44545912,2047,2.58,2804.612545,2.80461E+12,2.58,17265857.36,62960.04323,62.96004323,2804612545,5609225091,,
4376,Spain,ESP,44766960,2046,2.58,2762.88238,2.76288E+12,2.58,17351534.88,61716.99799,61.71699799,2762882380,5525764761,,
4377,Spain,ESP,44975460,2045,2.58,2721.773123,2.72177E+12,2.58,17432348.84,60516.84904,60.51684904,2721773123,5443546247,,
4378,Spain,ESP,45172232,2044,2.58,2682.996247,2.683E+12,2.58,17508617.05,59394.81245,59.39481245,2682996247,5365992495,,
4379,Spain,ESP,45358456,2043,2.58,2644.771822,2.64477E+12,2.58,17580796.9,58308.24185,58.30824185,2644771822,5289543645,,
4380,Spain,ESP,45535496,2042,2.58,2607.091977,2.60709E+12,2.58,17649417.05,57254.05906,57.25405906,2607091977,5214183955,,
4381,Spain,ESP,45703076,2041,2.58,2569.948954,2.56995E+12,2.58,17714370.54,56231.42202,56.23142202,2569948954,5139897908,,
4382,Spain,ESP,45860648,2040,2.58,2533.335105,2.53334E+12,2.58,17775444.96,55239.84538,55.23984538,2533335105,5066670209,,
4383,Spain,ESP,46008160,2039,2.58,2496.255853,2.49626E+12,2.58,17832620.16,54256.8069,54.2568069,2496255853,4992511706,,
4384,Spain,ESP,46148232,2038,2.58,2459.719313,2.45972E+12,2.58,17886911.63,53300.40191,53.30040191,2459719313,4919438626,,
4385,Spain,ESP,46280104,2037,2.58,2423.717541,2.42372E+12,2.58,17938024.81,52370.61571,52.37061571,2423717541,4847435083,,
4386,Spain,ESP,46406396,2036,2.58,2388.242711,2.38824E+12,2.58,17986975.19,51463.65409,51.46365409,2388242711,4776485422,,
4387,Spain,ESP,46527484,2035,2.58,2353.28711,2.35329E+12,2.58,18033908.53,50578.43037,50.57843037,2353287110,4706574219,,
4388,Spain,ESP,46642728,2034,2.58,2318.808078,2.31881E+12,2.58,18078576.74,49714.24652,49.71424652,2318808078,4637616156,,
4389,Spain,ESP,46753992,2033,2.58,2284.834214,2.28483E+12,2.58,18121702.33,48869.28616,48.86928616,2284834214,4569668428,,
4390,Spain,ESP,46859004,2032,2.58,2251.358116,2.25136E+12,2.58,18162404.65,48045.36852,48.04536852,2251358116,4502716231,,
4391,Spain,ESP,46958756,2031,2.58,2218.37249,2.21837E+12,2.58,18201068.22,47240.87005,47.24087005,2218372490,4436744980,,
4392,Spain,ESP,47053956,2030,2.58,2185.870151,2.18587E+12,2.58,18237967.44,46454.54574,46.45454574,2185870151,4371740303,,
4393,Spain,ESP,47145600,2029,2.58,2145.597998,2.1456E+12,2.58,18273488.37,45510.03696,45.51003696,2145597998,4291195997,,
4394,Spain,ESP,47230568,2028,2.58,2106.067814,2.10607E+12,2.58,18306421.71,44591.20233,44.59120233,2106067814,4212135627,,
4395,Spain,ESP,47311096,2027,2.58,2067.265927,2.06727E+12,2.58,18337634.11,43695.16038,43.69516038,2067265927,4134531855,,
4396,Spain,ESP,47365655,2020,2.58,1703.360941,1.70336E+12,2.58,18358781.01,35961.94207,35.96194207,1703360941,3406721883,,
4397,Spain,ESP,47386064,2026,2.58,2029.178921,2.02918E+12,2.58,18366691.47,42822.272,42.822272,2029178921,4058357843,,
4398,Spain,ESP,47415750,2021,2.58,1757.495474,1.7575E+12,2.58,18378197.67,37065.64746,37.06564746,1757495474,3514990947,,
4399,Spain,ESP,47453928,2025,2.58,1991.793625,1.99179E+12,2.58,18392995.35,41973.20873,41.97320873,1991793625,3983587250,,
4400,Spain,ESP,47515996,2024,2.58,1930.44222,1.93044E+12,2.58,18417052.71,40627.20731,40.62720731,1930442220,3860884440,,
4401,Spain,ESP,47569620,2023,2.58,1870.980567,1.87098E+12,2.58,18437837.21,39331.41712,39.33141712,1870980567,3741961133,,
4402,Spain,ESP,47615034,2022,2.58,1813.350456,1.81335E+12,2.58,18455439.53,38083.56949,38.08356949,1813350456,3626700912,,
4403,Sri Lanka,LKA,21919000,2020,3.7,286.6237836,2.86624E+11,3.7,5924054.054,13076.49909,13.07649909,286623783.6,573247567.3,,
4404,Sri Lanka,LKA,22112856,2050,3.7,548.0306257,5.48031E+11,3.7,5976447.568,24783.34891,24.78334891,548030625.7,1096061251,,
4405,Sri Lanka,LKA,22156000,2021,3.7,284.5158738,2.84516E+11,3.7,5988108.108,12841.48194,12.84148194,284515873.8,569031747.5,,
4406,Sri Lanka,LKA,22181000,2022,3.7,282.4234661,2.82423E+11,3.7,5994864.865,12732.67508,12.73267508,282423466.1,564846932.1,,
4407,Sri Lanka,LKA,22184164,2049,3.7,533.2970489,5.33297E+11,3.7,5995720,24039.53779,24.03953779,533297048.9,1066594098,,
4408,Sri Lanka,LKA,22241304,2023,3.7,280.3464465,2.80346E+11,3.7,6011163.243,12604.76663,12.60476663,280346446.5,560692893,,
4409,Sri Lanka,LKA,22248042,2048,3.7,518.9595782,5.1896E+11,3.7,6012984.324,23326.07868,23.32607868,518959578.2,1037919156,,
4410,Sri Lanka,LKA,22296324,2024,3.7,278.2847019,2.78285E+11,3.7,6026033.514,12481.19205,12.48119205,278284701.9,556569403.8,,
4411,Sri Lanka,LKA,22307076,2047,3.7,505.0075644,5.05008E+11,3.7,6028939.459,22638.89559,22.63889559,505007564.4,1010015129,,
4412,Sri Lanka,LKA,22347030,2025,3.7,276.2381199,2.76238E+11,3.7,6039737.838,12361.29006,12.36129006,276238119.9,552476239.8,,
4413,Sri Lanka,LKA,22361258,2046,3.7,491.4306449,4.91431E+11,3.7,6043583.243,21976.87826,21.97687826,491430644.9,982861289.7,,
4414,Sri Lanka,LKA,22391672,2026,3.7,283.6963102,2.83696E+11,3.7,6051803.243,12669.72427,12.66972427,283696310.2,567392620.3,,
4415,Sri Lanka,LKA,22409886,2045,3.7,478.2187351,4.78219E+11,3.7,6056725.946,21339.63266,21.33963266,478218735.1,956437470.3,,
4416,Sri Lanka,LKA,22431256,2027,3.7,291.3558651,2.91356E+11,3.7,6062501.622,12988.8342,12.9888342,291355865.1,582711730.2,,
4417,Sri Lanka,LKA,22452548,2044,3.7,465.1728141,4.65173E+11,3.7,6068256.216,20718.04118,20.71804118,465172814.1,930345628.3,,
4418,Sri Lanka,LKA,22465938,2028,3.7,299.2222214,2.99222E+11,3.7,6071875.135,13318.92848,13.31892848,299222221.4,598444442.7,,
4419,Sri Lanka,LKA,22490326,2043,3.7,452.482789,4.52483E+11,3.7,6078466.486,20118.99645,20.11899645,452482789,904965578,,
4420,Sri Lanka,LKA,22497050,2029,3.7,307.3009625,3.07301E+11,3.7,6080283.784,13659.61148,13.65961148,307300962.5,614601924.9,,
4421,Sri Lanka,LKA,22521436,2042,3.7,440.1389508,4.40139E+11,3.7,6086874.595,19543.1122,19.5431122,440138950.8,880277901.5,,
4422,Sri Lanka,LKA,22523328,2030,3.7,315.5978226,3.15598E+11,3.7,6087385.946,14012.04221,14.01204221,315597822.6,631195645.2,,
4423,Sri Lanka,LKA,22545400,2031,3.7,324.4409494,3.24441E+11,3.7,6093351.351,14390.5608,14.3905608,324440949.4,648881898.8,,
4424,Sri Lanka,LKA,22547880,2041,3.7,428.1318554,4.28132E+11,3.7,6094021.622,18987.67668,18.98767668,428131855.4,856263710.7,,
4425,Sri Lanka,LKA,22563672,2032,3.7,333.5318628,3.33532E+11,3.7,6098289.73,14781.8078,14.7818078,333531862.8,667063725.6,,
4426,Sri Lanka,LKA,22568712,2040,3.7,416.4523164,4.16452E+11,3.7,6099651.892,18452.63994,18.45263994,416452316.4,832904632.8,,
4427,Sri Lanka,LKA,22578912,2033,3.7,342.8775057,3.42878E+11,3.7,6102408.649,15185.74082,15.18574082,342877505.7,685755011.5,,
4428,Sri Lanka,LKA,22584594,2039,3.7,405.0239368,4.05024E+11,3.7,6103944.324,17933.63816,17.93363816,405023936.8,810047873.7,,
4429,Sri Lanka,LKA,22590136,2034,3.7,352.4850158,3.52485E+11,3.7,6105442.162,15603.49242,15.60349242,352485015.8,704970031.7,,
4430,Sri Lanka,LKA,22595344,2038,3.7,393.9091775,3.93909E+11,3.7,6106849.73,17433.20117,17.43320117,393909177.5,787818355,,
4431,Sri Lanka,LKA,22597026,2035,3.7,362.3617307,3.62362E+11,3.7,6107304.324,16035.8151,16.0358151,362361730.7,724723461.4,,
4432,Sri Lanka,LKA,22600150,2037,3.7,383.0994319,3.83099E+11,3.7,6108148.649,16951.18979,16.95118979,383099431.9,766198863.8,,
